,Open,High,Low,Close,Volume
2017-01-02 18:00:00,4876.75,4892.5,4876.75,4890.25,2044.0
2017-01-02 18:30:00,4889.75,4891.5,4888.0,4888.0,608.0
2017-01-02 19:00:00,4888.25,4888.5,4881.0,4881.5,1115.0
2017-01-02 19:30:00,4881.5,4887.0,4880.25,4881.5,1012.0
2017-01-02 20:00:00,4881.5,4884.75,4880.25,4883.0,499.0
2017-01-02 20:30:00,4883.25,4886.75,4878.0,4885.25,575.0
2017-01-02 21:00:00,4885.5,4890.5,4884.75,4889.25,589.0
2017-01-02 21:30:00,4889.25,4889.5,4887.75,4888.5,214.0
2017-01-02 22:00:00,4888.75,4889.25,4887.5,4887.5,139.0
2017-01-02 22:30:00,4887.75,4890.75,4887.0,4890.25,282.0
2017-01-02 23:00:00,4890.5,4891.25,4888.25,4888.75,263.0
2017-01-02 23:30:00,4889.0,4891.25,4889.0,4890.75,205.0
2017-01-03 00:00:00,4891.0,4894.75,4890.5,4893.5,584.0
2017-01-03 00:30:00,4893.75,4897.5,4893.75,4894.25,472.0
2017-01-03 01:00:00,4894.5,4896.0,4893.0,4894.0,237.0
2017-01-03 01:30:00,4893.75,4897.25,4893.25,4895.25,609.0
2017-01-03 02:00:00,4895.25,4897.5,4894.75,4896.75,639.0
2017-01-03 02:30:00,4896.5,4899.0,4896.0,4896.5,1063.0
2017-01-03 03:00:00,4896.5,4906.25,4894.75,4904.0,2471.0
2017-01-03 03:30:00,4904.25,4905.5,4900.5,4905.0,1184.0
2017-01-03 04:00:00,4904.75,4905.0,4894.5,4895.25,1571.0
2017-01-03 04:30:00,4895.25,4898.0,4893.25,4896.5,1219.0
2017-01-03 05:00:00,4896.0,4898.5,4896.0,4896.5,648.0
2017-01-03 05:30:00,4896.5,4897.25,4895.5,4896.25,351.0
2017-01-03 06:00:00,4896.25,4903.25,4895.75,4902.5,767.0
2017-01-03 06:30:00,4902.25,4904.5,4901.25,4902.25,696.0
2017-01-03 07:00:00,4902.25,4908.0,4902.25,4904.5,1534.0
2017-01-03 07:30:00,4904.5,4905.0,4901.5,4904.75,888.0
2017-01-03 08:00:00,4904.25,4904.75,4901.0,4901.25,1082.0
2017-01-03 08:30:00,4901.5,4902.75,4898.0,4902.25,2039.0
2017-01-03 09:00:00,4902.25,4903.25,4894.5,4898.0,3413.0
2017-01-03 09:30:00,4898.0,4908.0,4885.75,4904.25,32662.0
2017-01-03 10:00:00,4904.0,4927.5,4900.25,4917.25,25101.0
2017-01-03 10:30:00,4917.5,4921.25,4893.25,4895.5,17441.0
2017-01-03 11:00:00,4895.75,4901.75,4889.5,4892.0,16872.0
2017-01-03 11:30:00,4892.0,4898.75,4881.0,4891.5,17336.0
2017-01-03 12:00:00,4891.5,4892.5,4883.75,4888.75,8995.0
2017-01-03 12:30:00,4888.75,4891.25,4881.0,4888.75,7911.0
2017-01-03 13:00:00,4888.5,4894.0,4885.0,4889.75,5928.0
2017-01-03 13:30:00,4890.0,4893.0,4881.25,4882.0,6356.0
2017-01-03 14:00:00,4882.0,4887.75,4881.5,4882.0,6327.0
2017-01-03 14:30:00,4881.75,4888.0,4881.0,4887.5,5648.0
2017-01-03 15:00:00,4887.5,4892.25,4883.5,4885.75,7416.0
2017-01-03 15:30:00,4885.75,4907.5,4882.75,4907.25,19818.0
2017-01-03 16:00:00,4907.25,4910.0,4905.25,4907.0,7868.0
2017-01-03 16:30:00,4906.5,4907.25,4905.25,4905.5,612.0
2017-01-03 18:00:00,4906.5,4907.75,4904.0,4905.25,645.0
2017-01-03 18:30:00,4905.0,4905.5,4903.0,4904.5,312.0
2017-01-03 19:00:00,4904.25,4905.75,4904.0,4904.75,391.0
2017-01-03 19:30:00,4904.5,4909.5,4904.5,4908.25,505.0
2017-01-03 20:00:00,4908.0,4912.75,4907.25,4912.5,504.0
2017-01-03 20:30:00,4912.25,4914.25,4911.0,4913.75,476.0
2017-01-03 21:00:00,4913.5,4914.0,4912.0,4912.5,322.0
2017-01-03 21:30:00,4912.75,4913.25,4912.0,4912.5,199.0
2017-01-03 22:00:00,4912.75,4914.0,4912.5,4913.25,116.0
2017-01-03 22:30:00,4913.25,4915.25,4911.5,4915.25,486.0
2017-01-03 23:00:00,4915.25,4916.25,4912.0,4914.25,466.0
2017-01-03 23:30:00,4913.75,4917.0,4913.25,4916.5,319.0
2017-01-04 00:00:00,4916.5,4917.75,4915.0,4915.5,262.0
2017-01-04 00:30:00,4915.25,4916.5,4914.0,4915.0,221.0
2017-01-04 01:00:00,4915.0,4916.25,4913.5,4914.25,184.0
2017-01-04 01:30:00,4914.0,4916.5,4914.0,4914.75,258.0
2017-01-04 02:00:00,4915.0,4915.75,4911.75,4913.5,344.0
2017-01-04 02:30:00,4913.75,4914.0,4910.75,4912.0,393.0
2017-01-04 03:00:00,4912.25,4916.25,4910.75,4915.25,958.0
2017-01-04 03:30:00,4915.5,4916.25,4912.0,4912.0,519.0
2017-01-04 04:00:00,4912.0,4914.0,4911.75,4914.0,534.0
2017-01-04 04:30:00,4914.0,4915.5,4912.75,4914.25,527.0
2017-01-04 05:00:00,4914.0,4916.25,4913.75,4914.75,454.0
2017-01-04 05:30:00,4914.75,4915.5,4911.25,4911.75,424.0
2017-01-04 06:00:00,4912.0,4915.0,4909.5,4914.75,592.0
2017-01-04 06:30:00,4914.75,4914.75,4913.0,4913.0,330.0
2017-01-04 07:00:00,4913.0,4914.25,4912.0,4913.25,457.0
2017-01-04 07:30:00,4913.25,4914.5,4912.5,4914.25,498.0
2017-01-04 08:00:00,4914.5,4918.25,4914.0,4916.75,1295.0
2017-01-04 08:30:00,4916.5,4917.75,4914.0,4914.25,1355.0
2017-01-04 09:00:00,4914.0,4914.25,4911.25,4912.0,2680.0
2017-01-04 09:30:00,4912.0,4933.75,4912.0,4924.0,33458.0
2017-01-04 10:00:00,4924.0,4930.5,4917.0,4917.0,14992.0
2017-01-04 10:30:00,4917.25,4929.0,4916.75,4926.25,10616.0
2017-01-04 11:00:00,4926.0,4930.25,4921.75,4926.5,9259.0
2017-01-04 11:30:00,4926.75,4935.25,4926.75,4933.25,10127.0
2017-01-04 12:00:00,4933.5,4936.0,4929.25,4930.25,6481.0
2017-01-04 12:30:00,4929.75,4934.5,4929.25,4931.25,4112.0
2017-01-04 13:00:00,4931.0,4933.0,4928.5,4933.0,4050.0
2017-01-04 13:30:00,4932.75,4934.25,4930.75,4931.75,5380.0
2017-01-04 14:00:00,4932.0,4940.0,4929.0,4938.75,13380.0
2017-01-04 14:30:00,4938.75,4942.5,4934.5,4937.5,8585.0
2017-01-04 15:00:00,4937.25,4941.25,4935.75,4937.0,7197.0
2017-01-04 15:30:00,4937.0,4940.5,4931.25,4933.75,17580.0
2017-01-04 16:00:00,4933.5,4935.0,4930.0,4933.0,5211.0
2017-01-04 16:30:00,4933.0,4934.25,4932.5,4933.75,176.0
