,signals,gainAhead,safef,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-18 16:54:00,-1.0,0.000562548706912,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-18 16:55:00,1.0,-0.000154742868933,5.0,5.0,-0.00281274353456,1.0,0.997187256465,1.0,0.00281274353456,0.00281274353456
2016-03-18 16:56:00,1.0,8.25423029302e-05,4.56883681852,4.56883681852,-0.000771538084644,2.0,0.996415718381,1.0,0.00358428161921,0.00358428161921
2016-03-18 16:57:00,-1.0,0.000139278639815,3.48648845776,3.48648845776,0.000375770600139,3.0,0.996791488981,1.0,0.00320851101907,0.00358428161921
2016-03-18 16:58:00,1.0,0.000417777731931,4.26401223204,4.26401223204,-0.000484035338449,4.0,0.996307453642,1.0,0.00369254635751,0.00369254635751
2016-03-18 16:59:00,1.0,0.000412447670702,4.26401223204,4.26401223204,0.00177483142259,5.0,0.998082285065,1.0,0.00191771493493,0.00369254635751
2016-03-20 17:15:00,1.0,-1.5460411041e-05,4.26401223204,4.26401223204,0.00175530926238,6.0,0.999837594327,1.0,0.000162405672548,0.00369254635751
2016-03-20 17:16:00,1.0,5.15355002308e-06,4.26401223204,4.26401223204,-6.59126754601e-05,7.0,0.999771681652,1.0,0.000228318348008,0.00369254635751
2016-03-20 17:17:00,1.0,0.0,4.26401223204,4.26401223204,2.19697830867e-05,8.0,0.999793651435,1.0,0.000206348564921,0.00369254635751
2016-03-20 17:18:00,1.0,-0.000139145133528,4.26401223204,4.26401223204,0.0,9.0,0.999793651435,1.0,0.000206348564921,0.00369254635751
2016-03-20 17:19:00,1.0,5.15424065142e-06,4.26401223204,4.26401223204,-0.000593194121372,10.0,0.999200457314,1.0,0.000799542686294,0.00369254635751
2016-03-20 17:20:00,1.0,-6.18505690251e-05,4.26401223204,4.26401223204,2.19601730391e-05,11.0,0.999222417487,1.0,0.000777582513255,0.00369254635751
2016-03-20 17:21:00,1.0,-5.15453289638e-06,4.26401223204,4.26401223204,-0.000263526509814,12.0,0.998958890977,1.0,0.00104110902307,0.00369254635751
2016-03-20 17:22:00,1.0,9.27820703803e-05,4.26401223204,4.26401223204,-2.19561087944e-05,13.0,0.998936934868,1.0,0.00106306513186,0.00369254635751
2016-03-20 17:23:00,1.0,-0.000164930600296,4.26401223204,4.26401223204,0.00039520330906,14.0,0.999332138177,1.0,0.000667861822803,0.00369254635751
2016-03-20 17:24:00,1.0,-2.57746573259e-05,4.26401223204,4.26401223204,-0.000702796412521,15.0,0.998629341765,1.0,0.00137065823532,0.00369254635751
2016-03-20 17:25:00,1.0,0.0,4.26401223204,4.26401223204,-0.00010975281404,16.0,0.998519588951,1.0,0.00148041104936,0.00369254635751
2016-03-20 17:26:00,1.0,1.03101286702e-05,4.26401223204,4.26401223204,0.0,17.0,0.998519588951,1.0,0.00148041104936,0.00369254635751
2016-03-20 17:27:00,1.0,-0.000190735413896,4.26401223204,4.26401223204,4.38974321712e-05,18.0,0.998563486383,1.0,0.00143651361719,0.00369254635751
2016-03-20 17:28:00,1.0,-9.79638977258e-05,4.26401223204,4.26401223204,-0.000812129824085,19.0,0.997751356559,1.0,0.00224864344128,0.00369254635751
2016-03-20 17:29:00,1.0,0.000154694993039,4.26401223204,4.26401223204,-0.000416779956531,20.0,0.997334576602,1.0,0.00266542339781,0.00369254635751
2016-03-20 17:30:00,1.0,0.000185605279439,4.26401223204,4.26401223204,0.000657863172392,21.0,0.997992439775,1.0,0.00200756022542,0.00369254635751
2016-03-20 17:31:00,1.0,-9.27854182561e-05,4.26401223204,4.26401223204,0.000789834352158,22.0,0.998782274127,1.0,0.00121772587326,0.00369254635751
2016-03-20 17:32:00,1.0,-6.70179092473e-05,4.26401223204,4.26401223204,-0.000395156379577,23.0,0.998387117747,1.0,0.00161288225283,0.00369254635751
2016-03-20 17:33:00,1.0,5.15556930366e-06,4.26401223204,4.26401223204,-0.000285304279201,24.0,0.998101813468,1.0,0.00189818653204,0.00369254635751
2016-03-20 17:34:00,1.0,5.15554272398e-05,4.26401223204,4.26401223204,2.19416819601e-05,25.0,0.99812375515,1.0,0.00187624485008,0.00369254635751
2016-03-20 17:35:00,1.0,1.54658308245e-05,4.26401223204,4.26401223204,0.000219420511896,26.0,0.998343175662,1.0,0.00165682433818,0.00369254635751
2016-03-20 17:36:00,1.0,-1.03103944242e-05,4.26401223204,4.26401223204,6.58372300618e-05,27.0,0.998409012892,1.0,0.00159098710812,0.00369254635751
2016-03-20 17:37:00,1.0,1.54657510942e-05,4.26401223204,4.26401223204,-4.38937023449e-05,28.0,0.99836511919,1.0,0.00163488081046,0.00369254635751
2016-03-20 17:38:00,1.0,0.000103103412723,4.26401223204,4.26401223204,6.58383377451e-05,29.0,0.998430957527,1.0,0.00156904247272,0.00369254635751
2016-03-20 17:39:00,1.0,1.03092783506e-05,4.26401223204,4.26401223204,0.000438944408263,30.0,0.998869901936,1.0,0.00113009806445,0.00369254635751
2016-03-20 17:40:00,1.0,2.06183441407e-05,4.26401223204,4.26401223204,4.3909211135e-05,31.0,0.998913811147,1.0,0.00108618885332,0.00369254635751
2016-03-20 17:41:00,1.0,-2.06179190333e-05,4.26401223204,4.26401223204,8.78213772943e-05,32.0,0.999001632524,1.0,0.000998367476025,0.00369254635751
2016-03-20 17:42:00,1.0,-1.54637581056e-05,4.26401223204,4.26401223204,-8.78272874218e-05,33.0,0.998913805237,1.0,0.00108619476345,0.00369254635751
2016-03-20 17:43:00,1.0,1.03093314912e-05,4.26401223204,4.26401223204,-6.58660325813e-05,34.0,0.998847939204,1.0,0.00115206079603,0.00369254635751
2016-03-20 17:44:00,1.0,4.63915134459e-05,4.26401223204,4.26401223204,4.39084720091e-05,35.0,0.998891847676,1.0,0.00110815232402,0.00369254635751
2016-03-20 17:45:00,1.0,0.0,4.26401223204,4.26401223204,0.000197594772774,36.0,0.999089442449,1.0,0.000910557551246,0.00369254635751
2016-03-20 17:46:00,1.0,1.03087469719e-05,4.26401223204,4.26401223204,0.0,37.0,0.999089442449,1.0,0.000910557551246,0.00369254635751
2016-03-20 17:47:00,1.0,3.09259221079e-05,4.26401223204,4.26401223204,4.39165981499e-05,38.0,0.999133359047,1.0,0.000866640953096,0.00369254635751
2016-03-20 17:48:00,1.0,-5.15416095414e-05,4.26401223204,4.26401223204,0.000131754227504,39.0,0.999265113274,1.0,0.000734886725592,0.00369254635751
