model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars






































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',









































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,









































































































































































































































           weights='uniform'))],









































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0112746381313,0.0,30m,0.0002,120,500,0.434540389972,0.0,No DPS USDCHF_30m Validation Period 120,203.0,0,5000,0.492033426184,None,224.087874506,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 03:30:00,1.0,600,0.000485740856568,USDCHF,10,0.0,1.0,GA1,60,0.0,15.0088408212,293.828689756,300,3.8996147584,2,0.0,339.075348592,-0.0,1,0,False,1,0.0,2016-03-29 19:00:00,v3,100,0.0,10.0,156.0,ALL,1,1,500,12,0.012155244694,0.771313157673,0.204981622912,5,10,0.0,2016-03-29 18:30:00,0.565459610028,10,2016-04-01 09:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:17:35 EDT,20160401 09:00:00 EDT,77.5973333333,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,








































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,








































































































































































































































           weights='uniform'))],








































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0106340148952,0.0,30m,0.0002,120,250,0.470752089136,0.0,No DPS USDCHF_30m Validation Period 120,190.0,0,5000,0.501337047354,None,34.2501879811,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 05:00:00,1.0,600,0.00046319002099,USDCHF,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,16.2595775563,52.8737795833,300,1.62823260758,2,0.0,70.5136111576,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,50.0,169.0,ALL,15,1,250,12,0.0146641194409,0.449658237798,0.0726299320298,5,10,0.0,2016-03-29 20:00:00,0.529247910864,10,2016-04-01 10:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 11:44:21 EDT,20160401 10:30:00 EDT,74.3646,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,







































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',







































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,







































































































































































































































           weights='uniform'))],







































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00771249811162,0.0,30m,0.0002,120,500,0.381615598886,0.0,No DPS USDCHF_30m Validation Period 120,222.0,0,5000,0.468393686165,None,70.2483879842,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 06:30:00,1.0,600,0.000473117002571,USDCHF,10,0.0,1.0,GA1,60,0.0,13.1808409776,85.942019365,300,3.14245284275,2,0.0,114.200215056,-0.0,1,0,False,1,0.0,2016-03-29 22:00:00,v3,100,0.0,10.0,137.0,ALL,1,1,500,12,0.00838281353884,0.434100693363,0.146279324227,5,10,0.0,2016-03-29 21:30:00,0.618384401114,10,2016-04-01 12:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 13:11:52 EDT,20160401 12:00:00 EDT,71.8822833333,

None,None,DF1,None,0.0,60,1.0,0.00805899420211,0.0,30m,0.0002,30,860,0.559888579387,0.0,No DPS USDCHF_30m Validation Period 30,158.0,0,5000,0.49452181987,None,18.5625126356,-0.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 08:00:00,1.0,600,0.000464741299991,USDCHF,10,0.0,0.0,SH1,60,0.0,19.338314135,23.4435389384,300,1.32960738115,2,0.0,31.7929976528,-0.0,1,0,False,1,0.0,2016-03-29 23:30:00,v3,100,0.0,50.0,201.0,ALL,1,1,0,12,0.00817491188293,0.314358853705,0.0594594894363,5,10,0.0,2016-03-29 23:00:00,0.440111420613,10,2016-04-01 13:30:00,95,0.01,DF1,50,0.0,0,0.0,20160401 14:36:59 EDT,20160401 13:30:00 EDT,66.9959833333,

None,None,DF1,None,0.0,60,1.0,0.0122822977116,0.0,30m,0.0002,120,860,0.412256267409,0.0,No DPS USDCHF_30m Validation Period 120,211.0,0,5000,0.484271123491,None,31.4679523535,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 09:30:00,1.0,600,0.000510117260909,USDCHF,10,0.0,1.0,SH1,60,0.0,14.2391566765,51.918082876,300,1.61814527003,2,0.0,63.4803514589,-0.0,1,0,False,1,0.0,2016-03-30 01:00:00,v3,100,0.0,50.0,148.0,ALL,1,1,0,12,0.0183572205046,0.397833758917,0.0696901946249,5,10,0.0,2016-03-30 00:30:00,0.587743732591,10,2016-04-01 15:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 15:00:18 EDT,20160401 15:00:00 EDT,0.31305,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































































































































































































































           weights='uniform'))],




































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0100183045015,0.0,30m,0.0002,120,250,0.442896935933,0.0,No DPS USDCHF_30m Validation Period 120,200.0,0,5000,0.496323119777,None,27.6570099498,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 10:00:00,1.0,600,0.000489101939968,USDCHF,10,0.0,1.0,"ZZ1_0.002,-0.002",60,0.0,15.2974723754,37.3618744833,300,1.67042462654,2,0.0,56.9092786917,-0.0,1,0,False,1,0.0,2016-03-30 01:30:00,v3,100,0.0,50.0,159.0,ALL,1,1,250,12,0.0109973962639,0.349953651016,0.0725542835579,5,10,0.0,2016-03-30 01:00:00,0.557103064067,10,2016-04-01 15:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 16:31:01 EDT,20160401 15:30:00 EDT,61.0192666667,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































































































































































































































           weights='uniform'))],



































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0120935894729,0.0,30m,0.0002,30,250,0.467966573816,0.0,No DPS USDCHF_30m Validation Period 30,191.0,0,5000,0.504289693593,None,183.167397207,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000488871505405,USDCHF,10,0.0,0.0,GA30,60,0.0,16.1633670382,233.886880488,300,4.03527813839,2,0.0,305.369336091,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,50.0,168.0,ALL,30,1,250,12,0.0141098368103,0.635357875632,0.202080495998,5,10,0.0,2016-03-30 02:30:00,0.532033426184,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 17:01:39 EDT,20160401 17:00:00 EDT,1.6509,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


































































































































































































































           weights='uniform'))],


































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0105786781944,0.0,30m,0.0002,120,250,0.33704735376,0.0,No DPS USDCHF_30m Validation Period 120,238.0,0,5000,0.447873723305,None,94.975024069,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000448335996335,USDCHF,10,0.0,1.0,GA30,60,0.0,11.6414726882,122.500635355,300,3.07147149063,2,0.0,140.383675236,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,121.0,ALL,30,1,250,12,0.0124693669158,0.525830463275,0.141702864426,5,10,0.0,2016-03-30 02:30:00,0.66295264624,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 17:37:24 EDT,20160401 17:00:00 EDT,37.4143333333,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

































































































































































































































           weights='uniform'))],











