model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef

         voting='hard', weights=None)",DF1,None,0.0,44,1.0,0.010341881,0,30m,0.0002,120,250,0.512534819,0.0,DPS NZDUSD_30m Validation Period 120,175,0,5000,0.498031569,None,364.2291315,0.0,1.5,1077,-1.0,2.0,v3.1,,3/3/2016 4:30,1.0,600,0.000902621,NZDUSD,10,0.0,1.0,"ZZ30_0.002,-0.002",60,0.0,17.70273533,522.0754886,300,4.962917887,2,0.0,657.3142707,0.0,1,0,False,1,0.0,3/29/2016 19:30,v3,100,0.0,10.0,184,ALL,30,1,250,12,0.011772866,0.515301433,0.262068101,5,10,0,3/29/2016 19:00,0.487465181,10,4/1/2016 9:00,95,0.01,DF1,50,0.0,0,1.0,20160401 08:49:24 EDT,20160401 09:00:00 EDT,-10.58976667,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,































































































































































































































































           weights='uniform'))],































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.011433746,0,30m,0.0002,120,250,0.73816156,0.0,DPS NZDUSD_30m Validation Period 120,94,0,5000,0.384531105,None,33.92994812,0.0,1.5,1077,0.0,3.0,v3.1,,3/3/2016 3:30,1.0,600,0.000897297,NZDUSD,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,25.49578729,57.76232026,300,1.642820743,2,0.0,78.34465386,0.0,1,0,False,1,0.0,3/29/2016 19:00,v3,100,0.0,10.0,265,ALL,15,1,250,12,0.012704478,0.263183005,0.082776058,5,10,0,3/29/2016 18:30,0.26183844,10,4/1/2016 9:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:18:02 EDT,20160401 09:00:00 EDT,78.03518333,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






























































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






























































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






























































































































































































































































           weights='uniform'))],






























































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.009270969,0,30m,0.0002,120,250,0.582172702,0.0,DPS NZDUSD_30m Validation Period 120,150,0,5000,0.487483751,None,36.77333141,-1.0,1.5,1077,0.0,2.0,v3.1,,3/3/2016 5:00,1.0,600,0.000984906,NZDUSD,10,0.0,0.0,GA15,60,0.0,20.10799828,51.87903281,300,1.985972989,2,0.0,60.39312985,0.0,1,0,False,1,0.0,3/29/2016 20:30,v3,100,0.0,50.0,209,ALL,15,1,250,12,0.013152219,0.238835151,0.090750458,5,10,0,3/29/2016 20:00,0.417827298,10,4/1/2016 10:30,95,0.01,DF1,50,0.0,0,1.0,20160401 10:43:06 EDT,20160401 10:30:00 EDT,13.11618333,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





























































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





























































































































































































































































           weights='uniform'))],





























































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.012561194,0,30m,0.0002,120,250,0.462395543,0.0,DPS NZDUSD_30m Validation Period 120,193,0,5000,0.496694522,None,31.89890777,-1.0,1.5,1077,0.0,2.0,v3.1,,3/3/2016 5:30,1.0,600,0.000992878,NZDUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,15.970946,60.62425161,300,1.616254551,2,0.0,75.33414335,0.0,1,0,False,1,0.0,3/29/2016 21:00,v3,100,0.0,50.0,166,ALL,15,1,250,12,0.013380399,0.245908109,0.070840284,5,10,0,3/29/2016 20:30,0.537604457,10,4/1/2016 11:00,95,0.01,DF1,50,0.0,0,1.0,20160401 11:44:15 EDT,20160401 11:00:00 EDT,44.25788333,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




























































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




























































































































































































































































           weights='uniform'))],




























































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.009879644,0,30m,0.0002,30,250,0.504178273,0.0,DPS NZDUSD_30m Validation Period 30,178,0,5000,0.502414113,None,5.720566702,0.0,1.5,1077,-1.0,2.0,v3.1,,3/3/2016 6:30,1.0,600,0.000978562,NZDUSD,10,0.0,0.0,GA15,60,0.0,17.41410377,17.10391726,300,0.442879485,2,0.0,28.89589207,0.0,1,0,False,1,0.0,3/29/2016 22:00,v3,100,0.0,50.0,181,ALL,15,1,250,12,0.013866563,0.183132487,0.018661141,5,10,0,3/29/2016 21:30,0.495821727,10,4/1/2016 12:00,95,0.01,DF1,50,0.0,0,1.0,20160401 13:05:08 EDT,20160401 12:00:00 EDT,65.1451,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



























































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























































































































































































































































           weights='uniform'))],



























































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.010778033,0,30m,0.0002,120,250,0.479108635,0.0,DPS NZDUSD_30m Validation Period 120,187,0,5000,0.502024141,None,-10.41899393,-1.0,1.5,1077,-1.0,1.0,v3.1,,3/3/2016 8:00,1.0,600,0.000963099,NZDUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,16.54820911,-7.330704485,300,-1.850475288,2,0.0,-3.401665752,0.0,1,0,False,1,0.0,3/29/2016 23:30,v3,100,0.0,50.0,172,ALL,15,1,250,12,0.014475048,0.086763767,-0.076096954,5,10,0,3/29/2016 23:00,0.520891365,10,4/1/2016 13:30,95,0.01,DF1,50,0.0,0,1.0,20160401 14:19:22 EDT,20160401 13:30:00 EDT,49.36833333,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


























































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


























































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


























































































































































































































































           weights='uniform'))],

























































































































































































































































