model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank

              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],




































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0108565021832,0.0,30m,0.0002,30,250,0.554317548747,0.0,No DPS CHFJPY_30m Validation Period 30,160.0,0,5000,0.495710306407,None,37.7011637507,-0.0,1.5,1077,-1.0,2.0,v3.1,,2016-03-03 05:00:00,1.0,600,0.000560887750609,CHFJPY,10,0.0,1.0,GA30,60,0.0,19.1458930988,55.802266663,300,1.75890391221,2,0.0,87.4066780735,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,50.0,199.0,ALL,30,1,250,12,0.0132801179756,0.444042218149,0.0776417708745,5,10,0.0,2016-03-29 20:00:00,0.445682451253,10,2016-04-01 10:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:21:58 EDT,20160401 10:30:00 EDT,-8.02373333333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0121073740452,0.0,30m,0.0002,120,250,0.766016713092,0.0,No DPS CHFJPY_30m Validation Period 120,84.0,0,5000,0.35896007428,None,184.081578593,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 05:00:00,1.0,600,0.00055063650978,CHFJPY,10,0.0,0.0,GA30,60,0.0,26.4578924732,293.124310096,300,3.72150827904,2,0.0,369.029818356,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,10.0,275.0,ALL,30,1,250,12,0.0145208664023,0.711168601543,0.184258984571,5,10,0.0,2016-03-29 20:00:00,0.233983286908,10,2016-04-01 10:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 11:29:52 EDT,20160401 10:30:00 EDT,59.8755166667,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








































































































































































































































































































































































































































































