model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,TPYmm,scoremm,timestamp,cycleTime,lastBarTime































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['ROC_CHFJPY', 'ROC_NZDJPY', 'ROC_GBPJPY', 'priceChangeUSDJPY', 'ROC_USDJPY', 'priceChangeAUDJPY', 'priceChangeUSDCAD', 'Pri_RSI_Y3', 'priceChangeY3', 'autoCor']",1,0,False,2016-03-20 20:49:00,100,None,1.5,ALL,1,1,2016-03-17 03:19:00,CADJPY,250,12,600,5,10,2016-03-20 20:48:00,10,2016-03-21 00:59:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,10.2143633482,19.3175014161,0.0547067044196,0.0596546052699,0.0,gainAhead,252.0,3.65273681002,6.83058615999,0.0,0.574803149606,0.568,0.579365079365,0.5703125,9.0279318424e-05,0.000110425590388,0.684838789683,14.9209209173,0.432,73,55,53,69,0.888070866142,1.0,1.0,0.73,-0.0,-1.0,1.0,1.0,1.0,-0.0,2.0,2016-03-21 01:23:12,,

GNBayes,GaussianNB(),DF1,None,56,"['Pri_rStochNZDJPY', 'ROC_NZDJPY', 'priceChangeAUDJPY', 'Pri_rStochAUDJPY', 'ROC_AUDJPY', 'corrUSDCAD', 'priceChangeUSDCAD', 'Pri_RSI', 'Pri_ROC', 'mean60_ga']",1,0,False,2016-03-20 21:48:00,100,None,1.5,ALL,1,1,2016-03-17 03:19:00,CADJPY,250,12,600,5,10,2016-03-20 21:47:00,10,2016-03-21 01:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,26.4753939923,37.0786206495,0.0521902496542,0.0576592143028,0.0,gainAhead,252.0,17.6510708073,22.6650233264,0.0,0.668831168831,0.592,0.591954022989,0.768656716418,5.66948846644e-05,7.58533651009e-05,0.742305369703,14.0920478548,0.408,103,31,71,45,1.0,1.0,0.967339500981,1.0,-0.0,-0.99417635798,0.928548048663,1.0,0.942025364008,-0.0,1.87639705469,2016-03-21 02:25:26,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['corrNZDJPY', 'Pri_rStochNZDJPY', 'priceChangeAUDJPY', 'Pri_rStochAUDJPY', 'corrUSDCAD', 'priceChangeUSDCAD', 'Pri_RSI_Y3', 'Pri_rStoch_Y3', 'priceChangeY2', 'priceChangeY3']",1,0,False,2016-03-20 22:50:00,100,None,1.5,ALL,1,1,2016-03-17 03:19:00,CADJPY,250,12,600,5,10,2016-03-20 22:49:00,10,2016-03-21 02:59:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,14.2599092553,29.9499251978,0.0467599292542,0.0516581193397,0.0,gainAhead,252.0,7.32247055346,10.210445774,0.0,0.557768924303,0.556,0.569105691057,0.546875,6.25428347102e-05,7.04071558368e-05,0.673990345528,15.335386234,0.444,70,58,53,69,0.946981305547,1.0,1.0,0.769230769231,-0.0,-0.916103462761,1.0,1.0,1.0,-0.0,2.08389653724,2016-03-21 03:27:00,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['ROC_CHFJPY', 'Pri_rStochNZDJPY', 'ROC_GBPJPY', 'ROC_EURJPY', 'Pri_RSI_Y3', 'Pri_RSI_Y4', 'priceChangeY3', 'priceChangeY4', 'std60_ga', 'autoCor_Y3']",1,0,False,2016-03-20 23:49:00,100,None,1.5,ALL,1,1,2016-03-17 03:19:00,CADJPY,25,12,600,5,10,2016-03-20 23:48:00,10,2016-03-21 03:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,9.70446184022,19.3498460067,0.0482268588833,0.065994963864,0.0,gainAhead,252.0,5.08976963554,7.745082803,0.0,0.5,0.536,0.522522522523,0.479338842975,9.72428696007e-05,7.86022560349e-05,0.626930682749,16.0261617619,0.464,58,63,53,76,0.877659574468,0.882352941176,0.976889933412,0.617021276596,-0.104042568209,-0.79430523495,1.0,1.0,1.0,-0.0,2.10165219684,2016-03-21 04:29:07,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeCHFJPY', 'ROC_NZDJPY', 'priceChangeGBPJPY', 'ROC_GBPJPY', 'priceChangeEURJPY', 'corrUSDCAD', 'ROC_USDCAD', 'Pri_RSI', 'Pri_ROC', 'std60_ga']",1,0,False,2016-03-21 02:03:00,100,None,1.5,ALL,1,1,2016-03-10 03:19:00,CADJPY,25,12,600,5,10,2016-03-21 02:02:00,10,2016-03-21 06:51:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,9.56052221164,2.23030170326,0.0102973005638,0.011664636805,0.0,gainAhead,30.2256,2.93661861978,6.03482942918,0.0,0.549800796813,0.548,0.556451612903,0.543307086614,0.000168135518523,0.000150755452057,0.665879349759,15.6117028419,0.452,69,58,55,68,0.906887912268,1.0,1.0,0.711340206186,-0.0,-0.942727393559,1.0,1.0,1.0,-1.0,1.05727260644,2016-03-21 07:10:03,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeCHFJPY', 'priceChangeNZDJPY', 'priceChangeGBPJPY', 'ROC_GBPJPY', 'priceChangeEURJPY', 'priceChangeUSDCAD', 'Pri_RSI', 'Pri_RSI_Y4', 'priceChange', 'priceChangeY3']",1,0,False,2016-03-21 02:40:00,100,None,1.5,ALL,1,1,2016-03-10 03:19:00,CADJPY,25,12,600,5,10,2016-03-21 02:39:00,10,2016-03-21 07:28:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,9.78160739017,2.05661358333,0.00906420793924,0.0178448353814,0.0,gainAhead,30.2544,3.37326213843,6.56807436758,0.0,0.542510121457,0.548,0.536,0.549180327869,0.0001819507823,0.000156651249127,0.652590163934,15.6117124371,0.452,67,55,58,70,0.928753740539,1.0,1.0,0.728260869565,-0.0832348964672,-0.851844803089,1.0,1.0,1.0,-1.0,1.06492030044,2016-03-21 07:40:32,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['ROC_CHFJPY', 'priceChangeGBPJPY', 'ROC_USDJPY', 'ROC_EURJPY', 'priceChangeAUDJPY', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'mean60_ga']",1,0,False,2016-03-21 03:09:00,100,None,1.5,ALL,1,1,2016-03-10 03:19:00,CADJPY,25,12,600,5,10,2016-03-21 03:08:00,10,2016-03-21 07:57:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,47.6609134089,8.30678552607,0.0509161977194,0.0662572188663,0.0,gainAhead,30.0048,5.62769939452,24.4754050802,0.0,0.568093385214,0.556,0.574803149606,0.561538461538,0.000179055340136,0.000169848407138,0.682170805572,15.3353894324,0.444,73,57,54,66,0.914011634626,1.0,1.0,0.722772277228,-0.153143484562,-0.882866373982,1.0,1.0,1.0,-0.986634844869,0.977355296586,2016-03-21 13:58:04,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































