model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,statsLookback,rec,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBarTime,cycleTime

         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.010525033111,226,120,500,0.486965589155,0.507865168539,NZDUSD_30m Validation Period 120,266,0,29.9516666667,None,1.9813021272,-0.0,1.5,12.0,-1.0,1.0,0.621630564321,2016-02-04 23:00:00,1.0,600,0.00085643009774,NZDUSD,10,1.0,0.0,GA1,60,0.0,16.8193781942,3.18924028766,300,0.0,5,0.491838955386,4.12286710487,-1.0,1,0,False,1.0,0.000851072390469,2016-03-21 03:30:00,100,0.476793248945,219,ALL,1,1,500,12,0.0148709176944,0.26676939642,0.0,5,10,248,2016-03-21 03:00:00,0.513034410845,10,2016-03-28 05:00:00,95,0.01,DF1,720,0.0,0,1.0,20160328 07:39:44 EDT,20160328 05:00:00 EDT,159.740466667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






































           weights='uniform'))],






































         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.0104292372092,232,240,500,0.465067778936,0.549763033175,NZDUSD_30m Validation Period 240,281,0,29.58,None,3.2854513114,-0.0,1.5,12.0,-1.0,2.0,0.646058801669,2016-02-05 02:00:00,1.0,600,0.000926384638702,NZDUSD,10,1.0,1.0,"ZZ1_0.009,-0.009",60,1.0,16.0630304438,5.66143879914,300,0.0,5,0.50989010989,6.93660615892,-0.0,1,0,False,1.0,0.00079014170594,2016-03-21 06:30:00,100,0.475409836066,190,ALL,1,1,500,12,0.0126900903974,0.291446512598,0.0,5,10,256,2016-03-21 06:00:00,0.534932221064,10,2016-03-28 08:00:00,95,0.01,DF1,720,0.0,0,1.0,20160328 10:21:12 EDT,20160328 08:00:00 EDT,141.202633333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





































           weights='uniform'))],





































         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.0107779552498,207,240,500,0.483837330553,0.5175,NZDUSD_30m Validation Period 240,288,0,29.0883333333,None,0.626785101328,-0.0,1.5,12.0,-0.0,2.0,0.616570210209,2016-02-05 04:30:00,1.0,600,0.000908860428147,NZDUSD,10,0.0,1.0,GA1,60,1.0,16.7113102915,1.83482601571,300,0.0,5,0.4715261959,3.00885736599,-1.0,1,0,False,1.0,0.00082579265871,2016-03-21 09:00:00,100,0.433054393305,193,ALL,1,1,500,12,0.0131686077519,0.203815496902,0.0,5,10,271,2016-03-21 08:30:00,0.516162669447,10,2016-03-28 10:30:00,95,0.01,DF1,720,0.0,0,1.0,20160328 13:00:13 EDT,20160328 10:30:00 EDT,150.221316667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































           weights='uniform'))],




































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0105168476536,184,120,250,0.506777893639,0.495956873315,NZDUSD_30m Validation Period 120,289,0,28.2816666667,None,-0.508959837402,-1.0,1.5,12.0,-0.0,2.0,0.594346180836,2016-02-05 07:00:00,1.0,600,0.00104072607654,NZDUSD,10,0.0,1.0,"ZZ1_0.009,-0.009",60,1.0,17.5036442676,-0.155174011982,300,0.0,5,0.430913348946,0.657749565563,-0.0,1,0,False,1.0,0.000798122551153,2016-03-21 11:30:00,100,0.380952380952,187,ALL,1,1,250,12,0.0141191551899,0.106514396977,0.0,5,10,299,2016-03-21 11:00:00,0.493222106361,10,2016-03-28 13:00:00,95,0.01,DF1,720,0.0,0,1.0,20160328 15:42:35 EDT,20160328 13:00:00 EDT,162.591916667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































           weights='uniform'))],



































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00956301771457,203,120,500,0.508863399374,0.5,NZDUSD_30m Validation Period 120,268,0,29.5116666667,None,0.525271240505,-0.0,1.5,12.0,-0.0,3.0,0.606584086907,2016-02-05 10:00:00,1.0,600,0.000907422478661,NZDUSD,10,0.0,0.0,GA1,60,0.0,17.5756884244,1.54442451384,300,0.0,5,0.454138702461,2.60477664494,-0.0,1,0,False,1.0,0.000805267159098,2016-03-21 14:30:00,100,0.415983606557,203,ALL,1,1,500,12,0.0109964113726,0.207993442929,0.0,5,10,285,2016-03-21 14:00:00,0.491136600626,10,2016-03-28 16:00:00,95,0.01,DF1,720,0.0,0,1.0,20160328 18:37:25 EDT,20160328 16:00:00 EDT,157.429733333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


































           weights='uniform'))],


































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00944245508995,186,120,500,0.503649635036,0.485639686684,NZDUSD_30m Validation Period 120,290,0,29.07,None,0.486062543934,-0.0,1.5,12.0,-0.0,2.0,0.58896740171,2016-02-05 13:00:00,1.0,600,0.000834559274842,NZDUSD,10,0.0,1.0,"ZZ1_0.006,-0.006",60,1.0,17.3956063811,1.47650872135,300,0.0,5,0.435087719298,2.37165200258,-1.0,1,0,False,1.0,0.000842477878455,2016-03-21 17:30:00,100,0.39406779661,197,ALL,1,1,500,12,0.0122799657278,0.214313092316,0.0,5,10,286,2016-03-21 17:00:00,0.496350364964,10,2016-03-28 19:00:00,95,0.01,DF1,720,0.0,0,1.0,20160328 21:24:23 EDT,20160328 19:00:00 EDT,144.383366667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

































           weights='uniform'))],

































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0094912376522,212,240,250,0.496350364964,0.508393285372,NZDUSD_30m Validation Period 240,271,0,29.1916666667,None,-0.524018730674,-1.0,1.5,12.0,-0.0,1.0,0.614951353964,2016-02-05 15:30:00,1.0,600,0.000998063796673,NZDUSD,10,0.0,1.0,"ZZ1_0.006,-0.006",60,1.0,17.1435051944,-0.0160495595961,300,0.0,5,0.471111111111,0.700597616678,-1.0,1,0,False,1.0,0.000841721952939,2016-03-21 20:00:00,100,0.438923395445,205,ALL,1,1,250,12,0.0101646830993,0.116060755853,0.0,5,10,271,2016-03-21 19:30:00,0.503649635036,10,2016-03-28 21:30:00,95,0.01,DF1,720,0.0,0,1.0,20160328 23:35:08 EDT,20160328 21:30:00 EDT,125.137333333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
































           weights='uniform'))],
































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00959525292627,201,120,500,0.507820646507,0.497524752475,NZDUSD_30m Validation Period 120,271,0,29.245,None,0.723227371234,-0.0,1.5,12.0,-0.0,3.0,0.604049778278,2016-02-07 18:00:00,1.0,600,0.000856114374582,NZDUSD,10,0.0,1.0,"ZZ1_0.006,-0.006",60,1.0,17.5396730163,1.70346902271,300,0.0,5,0.452193475816,2.7312915454,-0.0,1,0,False,1.0,0.000788398107557,2016-03-21 22:30:00,100,0.414432989691,203,ALL,1,1,500,12,0.0108175882959,0.224371887917,0.0,5,10,284,2016-03-21 22:00:00,0.492179353493,10,2016-03-29 00:00:00,95,0.01,DF1,720,0.0,0,1.0,20160329 02:09:30 EDT,20160329 00:00:00 EDT,129.505516667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,































           weights='uniform'))],































         voting='hard', weights=None)",DF1,None,0.0,56,0.0,0.0103509122797,259,120,500,0.505735140772,0.516966067864,NZDUSD_30m Validation Period 120,215,0,30.18,None,0.815461739867,-0.0,1.5,12.0,-1.0,0.0,0.643145634832,2016-02-08 02:00:00,0.0,600,0.000876034546689,NZDUSD,10,0.0,0.0,"ZZ1_0.009,-0.009",60,0.0,17.4676747175,1.87420187862,300,0.0,5,0.516450648056,2.99693734027,-0.0,1,0,False,1.0,0.000779014482655,2016-03-22 06:30:00,100,0.51593625498,242,ALL,1,1,500,12,0.0114978580961,0.192040086284,0.0,5,10,243,2016-03-22 06:00:00,0.494264859228,10,2016-03-29 08:00:00,95,0.01,DF1,720,0.0,0,1.0,20160329 10:10:14 EDT,20160329 08:00:00 EDT,130.241383333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






























              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






























           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






























           weights='uniform'))],






























         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.0107711328865,250,120,500,0.48488008342,0.524109014675,NZDUSD_30m Validation Period 120,244,0,29.8533333333,None,1.90838127981,-1.0,1.5,12.0,-0.0,2.0,0.642289639562,2016-02-08 04:30:00,1.0,600,0.000901159802194,NZDUSD,10,0.0,1.0,GA1,60,1.0,16.7473540482,2.91781032791,300,0.0,5,0.518134715026,3.84516936175,-0.0,1,0,False,1.0,0.000795166639082,2016-03-22 09:00:00,100,0.512295081967,227,ALL,1,1,500,12,0.0122201846404,0.247622860478,0.0,5,10,238,2016-03-22 08:30:00,0.51511991658,10,2016-03-29 10:30:00,95,0.01,DF1,720,0.0,0,1.0,20160329 12:30:15 EDT,20160329 10:30:00 EDT,120.253883333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





























           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





























           weights='uniform'))],





























         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.0104277099016,197,240,250,0.516162669447,0.485221674877,NZDUSD_30m Validation Period 240,267,0,29.2916666667,None,-0.68570998811,-0.0,1.5,12.0,-1.0,2.0,0.595658244913,2016-02-08 06:30:00,1.0,600,0.000926997529976,NZDUSD,10,1.0,0.0,"ZZ1_0.006,-0.006",60,0.0,17.827801284,-0.0335850037304,300,0.0,5,0.443194600675,0.542675101237,-0.0,1,0,False,1.0,0.000821750278562,2016-03-22 11:00:00,100,0.407867494824,209,ALL,1,1,250,12,0.0130673144873,0.129847082321,0.0,5,10,286,2016-03-22 10:30:00,0.483837330553,10,2016-03-29 12:30:00,95,0.01,DF1,720,0.0,0,1.0,20160329 14:35:52 EDT,20160329 12:30:00 EDT,125.881783333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




























           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




























           weights='uniform'))],




























         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.00953243107137,236,240,500,0.491136600626,0.524444444444,NZDUSD_30m Validation Period 240,252,0,30.0366666667,None,1.07910212925,-1.0,1.5,12.0,-1.0,1.0,0.635566878484,2016-02-08 09:00:00,1.0,600,0.000993866945259,NZDUSD,10,1.0,1.0,"ZZ1_0.006,-0.006",60,1.0,16.9634356578,1.85228903414,300,0.0,5,0.500530222694,2.62898929446,-0.0,1,0,False,1.0,0.000764157182723,2016-03-22 13:30:00,100,0.478701825558,214,ALL,1,1,500,12,0.0109650260679,0.181790779303,0.0,5,10,257,2016-03-22 13:00:00,0.508863399374,10,2016-03-29 15:00:00,95,0.01,DF1,720,0.0,0,1.0,20160329 16:45:43 EDT,20160329 15:00:00 EDT,105.717683333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



























           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























           weights='uniform'))],



























         voting='hard', weights=None)",DF1,None,1.0,56,1.0,0.0104846835789,220,240,500,0.493222106361,0.535279805353,NZDUSD_30m Validation Period 240,266,0,29.1266666667,None,1.65649028016,-0.0,1.5,12.0,-0.0,3.0,0.63379156298,2016-02-08 11:00:00,1.0,600,0.00086269288981,NZDUSD,10,1.0,1.0,GA1,60,1.0,17.0354472971,3.18591052702,300,0.0,5,0.481927710843,4.52701487745,-0.0,1,0,False,1.0,0.000769381323994,2016-03-22 15:30:00,100,0.438247011952,191,ALL,1,1,500,12,0.0130153632109,0.258206498716,0.0,5,10,282,2016-03-22 15:00:00,0.506777893639,10,2016-03-29 17:00:00,95,0.01,DF1,720,0.0,0,1.0,20160329 19:00:43 EDT,20160329 17:00:00 EDT,120.726783333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


























              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


























           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


























           weights='uniform'))],

























