model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime

              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.238050029024,None,0.0,0.458601207871,0.42125984252,0.754638045748,64,0.0480283232314,"['Pri_rStochCADJPY', 'Pri_rStochNZDJPY', 'Pri_rStochEURUSD', 'Pri_rStochAUDJPY', 'Pri_RSI', 'Pri_rStoch', 'Pri_rStoch_Y1', 'mean60_ga', 'autoCor_Y1', 'autoCor_Y2']",1617,-0.0,1400,17.1400337024,1,0.49625,0,False,2.0,0.503206498504,EURJPY Validation Period 1400,1644,2016-03-17 17:37:00,100,252.0,None,1.0,-1.0,1162,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.606608170512,2016-03-11 09:08:00,0.000118104569316,EURJPY,500,0.0579717448847,12,0.0,500,0.000142237595063,0.0,5,10,2016-03-17 17:36:00,0.50375,0.0,4.71416321168,10,2016-03-18 16:58:00,gainAhead,1177,60,1.0,DF1,-0.0,0.189775431573,300,0.0,10,0,1.0,2016-03-20 02:14:32,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.297645969357,None,1.0,0.519126637555,0.531853972799,1.10588651366,64,0.052094742834,"['Pri_rStochCADJPY', 'Pri_rStochNZDJPY', 'Pri_rStochEURUSD', 'Pri_rStochAUDJPY', 'Pri_RSI', 'Pri_rStoch', 'Pri_rStoch_Y1', 'mean60_ga', 'autoCor_Y1', 'autoCor_Y2']",1308,-1.0,1400,16.979715506,1,0.491607142857,0,False,2.0,0.506994199932,EURJPY Validation Period 1400,1361,2016-03-17 17:37:00,100,252.0,None,1.0,-0.0,1445,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.636209800651,2016-03-11 09:08:00,0.000124513873986,EURJPY,500,0.0603025764834,12,0.0,500,0.000131829215252,1.0,5,10,2016-03-17 17:36:00,0.508392857143,1.0,4.97383277423,10,2016-03-18 16:58:00,gainAhead,1486,60,1.0,DF1,-0.0,0.472018606406,300,0.0,10,0,1.0,2016-03-21 04:36:29,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.593060461765,None,1.0,0.503507014028,0.508603238866,0.806905330844,64,0.0106829317684,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",971,-1.0,1000,17.1141658019,1,0.4955,0,False,2.0,0.498511904762,EURJPY Validation Period 1000,1013,2016-03-18 13:26:00,100,29.995,None,1.0,-0.0,1011,1.5,12.0,ALL,1,1,1.0,0.0,0.624932571814,2016-03-10 08:46:00,0.000127173495714,EURJPY,500,0.013896668097,12,0.0,500,0.000138726746197,1.0,5,10,2016-03-18 13:25:00,0.5045,0.0,1.0,10,2016-03-21 07:26:00,"ZZ 0.009,-0.009",1005,60,1.0,DF1,-0.0,0.22616443504,300,0.0,10,0,1.0,2016-03-21 16:24:46,,

GNBayes,GaussianNB(),DF1,-0.390416123559,None,1.0,0.488221109256,0.472531418312,6.33129849773,36,0.0495597458488,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1469,-1.0,1400,17.0166992061,1,0.492678571429,0,False,1.0,0.504988488104,EURJPY Validation Period 1400,1525,2016-03-20 19:03:00,100,30.045,None,1.0,-0.0,1290,1.5,12.0,ALL,1,1,1.0,0.0,0.619920667494,2016-03-14 11:58:00,0.000121758014937,EURJPY,25,0.0735796916618,12,0.0,600,0.00012465372171,1.0,5,10,2016-03-20 19:02:00,0.507321428571,1.0,5.73351315707,10,2016-03-21 18:53:00,"ZZ 0.009,-0.009",1316,60,1.0,DF1,-1.0,2.11832337107,300,0.0,10,0,1.0,2016-03-22 05:36:17,,

GNBayes,GaussianNB(),DF1,-3.44887284656,None,1.0,0.50953144486,0.512912482066,3.65470001106,56,0.0494404263576,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1358,-1.0,1400,16.9797083667,1,0.491607142857,0,False,0.0,0.506194690265,EURJPY Validation Period 1400,1417,2016-03-21 00:15:00,100,29.7133333333,None,1.0,-0.0,1395,1.5,12.0,ALL,1,1,0.0,0.0,0.630803586166,2016-03-10 16:48:00,0.000125635289308,EURJPY,500,0.0621935945315,12,0.0,600,0.000124709335398,1.0,5,10,2016-03-21 00:14:00,0.508392857143,1.0,4.72960727669,10,2016-03-22 00:39:00,"ZZ 0.009,-0.009",1430,60,1.0,DF1,-1.0,0.0926559720732,300,0.0,10,0,1.0,20160322 05:11:30 EST,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-1.96839958746,None,0.0,0.427070197562,0.36678700361,5.26498871092,32,0.0495695607946,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1754,-0.0,1400,16.8131217252,1,0.486785714286,0,False,1.0,0.51106639839,EURJPY Validation Period 1400,1858,2016-03-21 08:49:00,100,27.7516666667,None,1.0,-1.0,972,1.5,12.0,ALL,1,1,0.0,0.0,0.595533843857,2016-03-15 01:57:00,0.00012562200799,EURJPY,500,0.0791674215495,12,0.0,600,0.000135603767769,1.0,5,10,2016-03-21 08:48:00,0.513214285714,0.0,4.62434553904,10,2016-03-22 08:24:00,"ZZ 0.009,-0.009",1016,60,1.0,DF1,-0.0,1.52002120096,300,0.0,10,0,1.0,20160322 14:20:32 EDT,,

GNBayes,GaussianNB(),DF1,-1.93305290202,None,0.0,0.443323920936,0.396464646465,5.3624315877,64,0.0509641844998,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1673,-0.0,1400,17.0228378594,1,0.492857142857,0,False,2.0,0.50274473925,EURJPY Validation Period 1400,1741,2016-03-21 14:21:00,100,28.4,None,1.0,-1.0,1087,1.5,12.0,ALL,1,1,1.0,0.0,0.598979692857,2016-03-10 05:25:00,0.000124369726187,EURJPY,25,0.077767116677,12,0.0,600,0.000134065825749,1.0,5,10,2016-03-21 14:20:00,0.507142857143,0.0,5.27878159618,10,2016-03-22 14:19:00,"ZZ 0.009,-0.009",1099,60,1.0,DF1,-0.0,1.33929470427,300,0.0,10,0,1.0,20160322 19:59:11 EDT,,

GNBayes,GaussianNB(),DF1,-1.56723653058,None,1.0,0.473903177005,0.453328509407,4.78735011775,64,0.0502896123421,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1511,-1.0,1400,17.158552182,1,0.496785714286,0,False,1.0,0.496434231379,EURJPY Validation Period 1400,1565,2016-03-21 20:04:00,100,29.7766666667,None,1.0,-0.0,1271,1.5,12.0,ALL,1,1,1.0,0.0,0.609792084678,2016-03-10 10:47:00,0.000126790443127,EURJPY,500,0.0710341845945,12,0.0,600,0.000119069835199,1.0,5,10,2016-03-21 20:03:00,0.503214285714,1.0,5.64243919039,10,2016-03-22 19:58:00,"ZZ 0.009,-0.009",1253,60,1.0,DF1,-1.0,1.04506421762,300,0.0,10,0,1.0,20160323 01:11:58 EDT,313.978733333,20160322 19:58:00 EDT

GNBayes,GaussianNB(),DF1,-2.21077937387,None,1.0,0.507404795487,0.517998560115,3.81480277205,64,0.050551969771,"['ROC_CADJPY', 'priceChangeNZDJPY', 'ROC_NZDJPY', 'priceChangeAUDJPY', 'Pri_RSI', 'Pri_RSI_Y1', 'Pri_RSI_Y2', 'priceChangeY1', 'priceChangeY2', 'priceChangeY4']",1339,-1.0,1400,17.2325901182,1,0.498928571429,0,False,1.0,0.497235659986,EURJPY Validation Period 1400,1367,2016-03-22 01:15:00,100,30.0083333333,None,1.0,-0.0,1455,1.5,12.0,ALL,1,1,1.0,0.0,0.627170681479,2016-03-10 16:12:00,0.000129184678814,EURJPY,25,0.059472273436,12,0.0,600,0.000113462018149,0.0,5,10,2016-03-22 01:14:00,0.501071428571,1.0,5.11932557076,10,2016-03-23 01:10:00,gainAhead,1439,60,0.0,DF1,-1.0,1.04176912188,300,0.0,10,0,1.0,20160323 06:16:32 EDT,306.548783333,20160323 01:10:00 EDT

GNBayes,GaussianNB(),DF1,-3.49893848504,None,1.0,0.523326572008,0.560463432295,5.11621301237,64,0.0496672942407,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1214,-1.0,1400,17.3929702834,1,0.503571428571,0,False,1.0,0.490805326569,EURJPY Validation Period 1400,1232,2016-03-22 06:18:00,100,29.4816666667,None,1.0,-0.0,1606,1.5,12.0,ALL,1,1,1.0,0.0,0.634027236575,2016-03-14 21:31:00,0.000126199936399,EURJPY,25,0.0568871599285,12,0.0,600,0.000111102793552,0.0,5,10,2016-03-22 06:17:00,0.496428571429,1.0,5.07427132286,10,2016-03-23 06:15:00,"ZZ 0.009,-0.009",1548,60,1.0,DF1,-1.0,0.487117373701,300,0.0,10,0,1.0,20160323 11:07:32 EDT,292.54525,20160323 06:15:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,







































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',







































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,







































































           weights='uniform'))],







































































         voting='hard', weights=None)",DF1,-0.816902811521,None,0.0,0.422360248447,0.378830083565,0.468942617599,64,0.0090865807961,"['priceChangeCADJPY', 'priceChangeNZDJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'ROC_EURUSD', 'priceChangeAUDJPY', 'Pri_ATR', 'Pri_ATR_Y1', 'priceChangeY2', 'autoCor_Y4']",223,-1.0,50,17.1313919452,1,0.496,0,False,1.11022302463e-16,0.477192982456,EURJPY Validation Period 50,242,2016-03-23 06:58:00,100,28.2266666667,None,1.0,-1.0,149,1.5,12.0,ALL,5,1,0.0,0.0,0.576678199677,2016-03-22 01:08:00,0.000115392683382,EURJPY,500,0.0103810864149,12,0.0,600,0.00010557819203,1.0,5,10,2016-03-23 06:57:00,0.504,0.0,0.898052779656,10,2016-03-23 11:07:00,gainAhead,136,60,1.0,DF1,-0.0,-0.238414054527,300,0.0,10,0,1.0,20160323 11:22:56 EDT,15.9354333333,20160323 11:07:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






































































           weights='uniform'))],






































































         voting='hard', weights=None)",DF1,-0.185707758496,None,1.0,0.45871559633,0.415512465374,1.55598176034,64,0.00999101077845,"['priceChangeCADJPY', 'priceChangeNZDJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'ROC_EURUSD', 'priceChangeAUDJPY', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2']",211,-1.0,250,16.302454915,1,0.472,0,False,1.0,0.511945392491,EURJPY Validation Period 250,246,2016-03-23 07:13:00,100,28.705,None,1.0,-0.0,143,1.5,12.0,ALL,5,1,1.0,0.0,0.604395595599,2016-03-22 01:23:00,0.000121639609411,EURJPY,500,0.0137828543717,12,0.0,600,0.00010098541985,1.0,5,10,2016-03-23 07:12:00,0.528,1.0,1.6037894845,10,2016-03-23 11:22:00,gainAhead,150,60,1.0,DF1,-1.0,0.698287465948,300,0.0,10,0,1.0,20160323 11:37:55 EDT,15.93155,20160323 11:22:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





































































           weights='uniform'))],





































































         voting='hard', weights=None)",DF1,-0.943046899813,None,0.0,0.435045317221,0.402234636872,0.254783328166,64,0.0103014146205,"['priceChangeCADJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'corrGBPJPY', 'ROC_EURUSD', 'priceChangeAUDJPY', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2']",214,-0.0,250,17.2235070764,1,0.498666666667,0,False,2.0,0.473684210526,EURJPY Validation Period 250,232,2016-03-23 07:28:00,100,28.7516666667,None,1.0,-0.0,160,1.5,12.0,ALL,5,1,0.0,0.0,0.580626090366,2016-03-22 01:38:00,0.000116644093519,EURJPY,500,0.0111450250525,12,0.0,600,0.000107149848782,0.0,5,10,2016-03-23 07:27:00,0.501333333333,0.0,1.0,10,2016-03-23 11:37:00,gainAhead,144,60,0.0,DF1,-0.0,-0.16106873151,300,0.0,10,0,1.0,20160323 11:53:21 EDT,16.3579166667,20160323 11:37:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































































           weights='uniform'))],




































































         voting='hard', weights=None)",DF1,-0.465651015326,None,0.0,0.456193353474,0.424157303371,0.833435631067,64,0.0109863362355,"['priceChangeCADJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'corrGBPJPY', 'ROC_EURUSD', 'Pri_RSI_Y1', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2']",205,-1.0,250,16.5787779197,1,0.48,0,False,1.0,0.493464052288,EURJPY Validation Period 250,239,2016-03-23 07:43:00,100,29.0016666667,None,1.0,-0.0,155,1.5,12.0,ALL,5,1,1.0,0.0,0.595477344496,2016-03-22 01:53:00,0.000127428575298,EURJPY,500,0.0137549499485,12,0.0,600,0.00010372243898,0.0,5,10,2016-03-23 07:42:00,0.52,0.0,1.27336961764,10,2016-03-23 11:52:00,gainAhead,151,60,0.0,DF1,-0.0,0.161360250099,300,0.0,10,0,0.0,20160323 12:07:53 EDT,15.88525,20160323 11:52:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































































           weights='uniform'))],



































































         voting='hard', weights=None)",DF1,-0.671973435724,None,0.0,0.44674556213,0.422969187675,0.416084300361,64,0.0107497241837,"['priceChangeCADJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'corrGBPJPY', 'ROC_EURUSD', 'corrUSDJPY', 'Pri_RSI_Y1', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2']",206,-0.0,250,17.2235156054,1,0.498666666667,0,False,1.0,0.473354231975,EURJPY Validation Period 250,225,2016-03-23 07:58:00,100,29.1983333333,None,0.0,-0.0,168,1.5,12.0,ALL,5,1,1.0,0.0,0.585495043158,2016-03-22 02:08:00,0.00012096172022,EURJPY,500,0.0186819967346,12,0.0,600,0.000110228349379,0.0,5,10,2016-03-23 07:57:00,0.501333333333,0.0,0.981450237763,10,2016-03-23 12:07:00,gainAhead,151,60,0.0,DF1,-0.0,-0.215616484853,300,0.0,10,0,0.0,20160323 12:23:55 EDT,16.9304333333,20160323 12:07:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


































































           weights='uniform'))],


































































         voting='hard', weights=None)",DF1,-1.16080380489,None,1.0,0.461538461538,0.449152542373,-0.208672872115,64,0.00992451234777,"['priceChangeCADJPY', 'ROC_NZDJPY', 'priceChangeEURCHF', 'Pri_rStochEURCHF', 'corrGBPJPY', 'ROC_EURUSD', 'Pri_ROC', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2']",195,-0.0,250,17.0853690289,1,0.494666666667,0,False,1.0,0.474626865672,EURJPY Validation Period 250,220,2016-03-23 08:14:00,100,29.625,None,1.0,-1.0,176,1.5,12.0,ALL,5,1,0.0,0.0,0.591889704022,2016-03-22 02:24:00,0.000125819532305,EURJPY,500,0.0128156491899,12,0.0,600,0.000119404567473,1.0,5,10,2016-03-23 08:13:00,0.505333333333,1.0,0.737185042284,10,2016-03-23 12:23:00,gainAhead,159,60,1.0,DF1,-0.0,-0.595512449815,300,0.0,10,0,1.0,20160323 12:39:43 EDT,16.72325,20160323 12:23:00 EDT
