model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank

         voting='hard', weights=None)",DF1,None,0.0,48,1.0,0.0100172954982,0.0,30m,0.0002,30,250,0.565459610028,0.0,DPS EURGBP_30m Validation Period 30,156.0,0,5000,0.49338904364,None,12.6785004766,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 20:30:00,1.0,600,0.00056876278178,EURGBP,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,19.5307351712,20.0762857527,300,1.0236292381,2,0.0,29.4119802301,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,10.0,203.0,ALL,15,1,250,12,0.0114409821552,0.307235866926,0.0449978247515,5,10,0.0,2016-03-29 20:00:00,0.434540389972,10,2016-04-01 08:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 08:48:41 EDT,20160401 08:30:00 EDT,18.6906333333,,,,

None,None,DF1,None,0.0,48,1.0,0.00861805917517,0.0,30m,0.0002,120,860,0.805013927577,0.0,DPS EURGBP_30m Validation Period 120,70.0,0,5000,0.308635097493,None,9.582879122,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 21:00:00,1.0,600,0.000519641802547,EURGBP,10,0.0,0.0,BH1,60,0.0,27.8048397264,22.4167975825,300,0.713453928343,2,0.0,33.3004974572,-0.0,1,0,False,1,0.0,2016-03-29 21:00:00,v3,100,0.0,10.0,289.0,ALL,1,1,0,12,0.0108561855386,0.329927262683,0.031190803199,5,10,0.0,2016-03-29 20:30:00,0.194986072423,10,2016-04-01 09:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 09:55:13 EDT,20160401 09:00:00 EDT,55.2211,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,48,1.0,0.0123837965571,0.0,30m,0.0002,30,500,0.818941504178,0.0,DPS EURGBP_30m Validation Period 30,65.0,0,5000,0.297270194986,None,25.2318654142,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 22:00:00,1.0,600,0.000548394402436,EURGBP,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,28.2858923168,45.0562051844,300,1.2316522986,2,0.0,61.1396579498,-0.0,1,0,False,1,0.0,2016-03-29 22:00:00,v3,100,0.0,10.0,294.0,ALL,15,1,500,12,0.0146236095627,0.462426933115,0.0556253910205,5,10,0.0,2016-03-29 21:30:00,0.181058495822,10,2016-04-01 10:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:47:11 EDT,20160401 10:00:00 EDT,47.1911,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],







































































































































































































































































































































































































































































































































































































































































































































































