model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime

              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.958854510654,None,0.0,0.442619667535,0.411852404025,1.75809815789,60,0.0490847341174,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1578,-0.0,250,17.1647103968,1,0.496964285714,0,False,2.0,0.478354978355,GBPUSD Validation Period 250,1712,2016-03-21 19:57:00,100,29.0716666667,None,1.0,-1.0,1205,1.5,12.0,ALL,1,1,1.0,0.0,0.585996548333,2016-03-14 09:51:00,0.000124302971386,GBPUSD,25,0.0834195845359,12,0.0,600,9.81504375329e-05,1.0,5,10,2016-03-21 19:56:00,0.503035714286,0.0,2.46676475269,10,2016-03-22 20:05:00,"ZZ 0.009,-0.009",1105,60,1.0,DF1,-0.0,0.335444392178,300,0.0,10,0,1.0,20160322 22:47:34 EDT,162.571483333,20160322 20:05:00 EDT

GNBayes,GaussianNB(),DF1,-2.6743972796,None,0.0,0.417467613874,0.374017222014,0.513373872465,60,0.0507287159924,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1672,-0.0,250,17.1955358821,1,0.497857142857,0,False,1.11022302463e-16,0.472340425532,GBPUSD Validation Period 250,1813,2016-03-21 22:38:00,100,28.25,None,0.0,-1.0,1116,1.5,12.0,ALL,1,1,1.0,0.0,0.572464538059,2016-03-14 12:30:00,0.000125496805896,GBPUSD,25,0.0644605642167,12,0.0,600,9.88731163073e-05,1.0,5,10,2016-03-21 22:37:00,0.502142857143,0.0,2.41418273202,10,2016-03-22 22:46:00,"ZZ 0.009,-0.009",999,60,1.0,DF1,-0.0,-0.723845128477,300,0.0,10,0,0.0,20160323 03:49:37 EDT,303.632683333,20160322 22:46:00 EDT

GNBayes,GaussianNB(),DF1,-3.31270428057,None,0.0,0.397107166338,0.341242937853,3.68287414013,60,0.0494344221147,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1749,-0.0,250,16.9673169748,1,0.49125,0,False,2.0,0.474842767296,GBPUSD Validation Period 250,1943,2016-03-22 03:37:00,100,27.1916666667,None,1.0,-1.0,1002,1.5,12.0,ALL,1,1,1.0,0.0,0.56420356686,2016-03-14 18:00:00,0.000116340460082,GBPUSD,500,0.069205686977,12,0.0,600,0.000103994124041,1.0,5,10,2016-03-22 03:36:00,0.50875,0.0,4.9102739743,10,2016-03-23 03:48:00,"ZZ 0.009,-0.009",906,60,1.0,DF1,-0.0,0.0458389072738,300,0.0,10,0,1.0,20160323 08:46:10 EDT,298.178183333,20160323 03:48:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',














































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,














































           weights='uniform'))],














































         voting='hard', weights=None)",DF1,-0.410471597839,None,1.0,0.397212543554,0.340298507463,0.697737976139,60,0.0104340227173,"['corrUSDCHF', 'ROC_EURGBP', 'ROC_GBPJPY', 'corrAUDUSD', 'ROC_EURUSD', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_ROC', 'priceChangeY4', 'mean60_ga']",221,-0.0,50,15.9340221098,1,0.461333333333,0,False,1.0,0.476987447699,GBPUSD Validation Period 50,290,2016-03-23 04:36:00,100,26.0733333333,None,1.0,-1.0,125,1.5,12.0,ALL,5,1,1.0,0.0,0.555976310914,2016-03-21 22:32:00,9.9770393036e-05,GBPUSD,500,0.0117077680932,12,0.0,600,0.000119125196788,1.0,5,10,2016-03-23 04:35:00,0.538666666667,1.0,1.18016683582,10,2016-03-23 08:45:00,gainAhead,114,60,1.0,DF1,-1.0,0.346789058573,300,0.0,10,0,1.0,20160323 09:03:15 EDT,18.2622833333,20160323 08:45:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













































           weights='uniform'))],













































         voting='hard', weights=None)",DF1,-0.393908524915,None,1.0,0.385714285714,0.321428571429,1.20198685106,60,0.0102209451348,"['corrEURGBP', 'Pri_rStochGBPJPY', 'ROC_GBPJPY', 'corrEURUSD', 'ROC_EURUSD', 'Pri_RSI_Y1', 'Pri_ROC', 'Pri_ATR_Y4', 'priceChangeY4', 'mean60_ga']",228,-0.0,50,15.8419091109,1,0.458666666667,0,False,2.0,0.482142857143,GBPUSD Validation Period 50,298,2016-03-23 04:53:00,100,24.605,None,1.0,-1.0,116,1.5,12.0,ALL,5,1,1.0,0.0,0.553785714286,2016-03-21 22:49:00,0.000100110065466,GBPUSD,1000,0.0170378055408,12,0.0,600,0.000127708796938,1.0,5,10,2016-03-23 04:52:00,0.541333333333,0.0,1.30422984685,10,2016-03-23 09:02:00,gainAhead,108,60,1.0,DF1,-0.0,0.608568421016,300,0.0,10,0,1.0,20160323 09:16:39 EDT,14.6665666667,20160323 09:02:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',












































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,












































           weights='uniform'))],












































         voting='hard', weights=None)",DF1,-0.00791329602909,None,1.0,0.409012131716,0.350148367953,2.09823542217,60,0.00971022476981,"['ROC_USDCHF', 'corrEURGBP', 'ROC_EURGBP', 'ROC_GBPJPY', 'ROC_EURUSD', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_ROC', 'priceChangeY4', 'mean60_ga']",219,-0.0,250,15.7037604021,1,0.454666666667,0,False,2.0,0.491666666667,GBPUSD Validation Period 250,291,2016-03-23 05:07:00,100,26.3166666667,None,1.0,-0.0,122,1.5,12.0,ALL,5,1,1.0,0.0,0.56690751731,2016-03-21 23:03:00,9.77661725683e-05,GBPUSD,500,0.0164648566409,12,0.0,600,0.000127802613816,1.0,5,10,2016-03-23 05:06:00,0.545333333333,1.0,1.61536586637,10,2016-03-23 09:16:00,gainAhead,118,60,1.0,DF1,-1.0,0.771338229533,300,0.0,10,0,1.0,20160323 09:26:59 EDT,10.9856333333,20160323 09:16:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',











































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,











































           weights='uniform'))],











































         voting='hard', weights=None)",DF1,0.450745681653,None,1.0,0.415807560137,0.359050445104,1.63216560144,60,0.00938973234522,"['ROC_USDCHF', 'ROC_EURGBP', 'ROC_GBPJPY', 'ROC_EURUSD', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y3', 'Pri_ROC', 'priceChangeY4', 'mean60_ga']",216,-0.0,250,15.6577108325,1,0.453333333333,0,False,2.0,0.49387755102,GBPUSD Validation Period 250,289,2016-03-23 05:17:00,100,26.0166666667,None,1.0,-0.0,124,1.5,12.0,ALL,5,1,1.0,0.0,0.570463998062,2016-03-21 23:13:00,9.81634653376e-05,GBPUSD,500,0.0138036045078,12,0.0,600,0.000132330818129,1.0,5,10,2016-03-23 05:16:00,0.546666666667,1.0,1.34114429544,10,2016-03-23 09:26:00,gainAhead,121,60,1.0,DF1,-0.0,1.15289049331,300,0.0,10,0,0.0,20160323 09:41:21 EDT,15.3546,20160323 09:26:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,










































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',










































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,










































           weights='uniform'))],










































         voting='hard', weights=None)",DF1,0.127302544903,None,0.0,0.397188049209,0.3353115727,2.02088509086,60,0.0104253042226,"['ROC_USDCHF', 'ROC_EURGBP', 'ROC_GBPJPY', 'ROC_EURUSD', 'ROC_USDCAD', 'corrNZDUSD', 'Pri_RSI_Y3', 'Pri_ROC', 'priceChangeY4', 'mean60_ga']",224,-1.0,50,15.7958606074,1,0.457333333333,0,False,2.0,0.487068965517,GBPUSD Validation Period 50,294,2016-03-23 05:31:00,100,25.4933333333,None,1.0,-0.0,119,1.5,12.0,ALL,10,1,1.0,0.0,0.560523602442,2016-03-21 23:27:00,0.000100035322629,GBPUSD,500,0.0162111534082,12,0.0,600,0.000140125298408,0.0,5,10,2016-03-23 05:30:00,0.542666666667,0.0,1.45265108375,10,2016-03-23 09:40:00,gainAhead,113,60,0.0,DF1,-0.0,1.12275643474,300,0.0,10,0,1.0,20160323 09:51:46 EDT,11.78175,20160323 09:40:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,









































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',









































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,









































           weights='uniform'))],









































         voting='hard', weights=None)",DF1,0.20753987586,None,1.0,0.409638554217,0.354166666667,2.38401809059,60,0.00997669084598,"['ROC_EURGBP', 'ROC_GBPJPY', 'ROC_EURUSD', 'ROC_USDCAD', 'Pri_RSI_Y1', 'Pri_RSI_Y3', 'Pri_RSI_Y4', 'Pri_ROC', 'priceChangeY4', 'mean60_ga']",217,-0.0,250,15.7958680703,1,0.457333333333,0,False,1.0,0.485714285714,GBPUSD Validation Period 250,288,2016-03-23 05:42:00,100,26.475,None,1.0,-1.0,126,1.5,12.0,ALL,10,1,1.0,0.0,0.564607142857,2016-03-21 23:38:00,9.72319828179e-05,GBPUSD,500,0.0153188006808,12,0.0,600,0.000145731585368,1.0,5,10,2016-03-23 05:41:00,0.542666666667,1.0,1.48434192733,10,2016-03-23 09:51:00,gainAhead,119,60,1.0,DF1,-1.0,0.75653613367,300,0.0,10,0,1.0,20160323 10:05:30 EDT,14.51055,20160323 09:51:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,








































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,








































           weights='uniform'))],








































         voting='hard', weights=None)",DF1,-0.117603231593,None,1.0,0.416666666667,0.356083086053,1.19698869324,60,0.0107270846308,"['ROC_USDCHF', 'ROC_GBPJPY', 'Pri_rStochEURUSD', 'ROC_EURUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y4', 'Pri_ROC', 'Pri_ATR_Y1', 'priceChangeY4', 'mean60_ga']",217,-0.0,250,15.4734986944,1,0.448,0,False,1.0,0.502092050209,GBPUSD Validation Period 250,294,2016-03-23 05:55:00,100,25.9216666667,None,1.0,-1.0,119,1.5,12.0,ALL,5,1,1.0,0.0,0.573754234798,2016-03-21 23:51:00,9.93626648709e-05,GBPUSD,500,0.012989679689,12,0.0,600,0.000167245451886,1.0,5,10,2016-03-23 05:54:00,0.552,1.0,1.07086235227,10,2016-03-23 10:04:00,gainAhead,120,60,1.0,DF1,-1.0,0.678450399711,300,0.0,10,0,1.0,20160323 10:18:55 EDT,14.9169166667,20160323 10:04:00 EDT
