permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
16,Paper,Paper,22.035024,USD,IDEALPRO,16.0,,,1.0,125.199,1000000.0,0.0,400.364976,BOT,EUR,JPY,20160406 07:00:20 EST,,422.4,19388.920432,396101.6,125.247,19727.2,400.364976,,
17,Paper,Paper,22.037488,USD,IDEALPRO,17.0,,,1.0,125.213,1000000.0,-1000000.0,-22.037488,SLD,EUR,JPY,20160406 07:03:26 EST,,0.0,19366.882944,-705772.8,125.213,19727.2,-22.037488,,
18,Paper,Paper,20.220464,USD,IDEALPRO,18.0,,,1.0,114.889,1000000.0,1000000.0,-20.220464,BOT,CHF,JPY,20160406 07:03:27 EST,,0.0,19346.66248,-1716796.0,114.889,19727.2,-20.220464,,
19,Paper,Paper,22.026224,USD,IDEALPRO,19.0,,,1.0,125.149,1000000.0,0.0,541.173776,BOT,EUR,JPY,20160406 07:30:53 EST,,563.2,19887.836256,-615484.8,125.213,20290.4,541.173776,,
20,Paper,Paper,20.213424,USD,IDEALPRO,20.0,,,1.0,114.849,1000000.0,0.0,-372.213424,SLD,CHF,JPY,20160406 07:31:28 EST,,-352.0,19515.622832,395186.4,114.889,19938.4,-372.213424,,
21,Paper,Paper,22.053328,USD,IDEALPRO,21.0,,,1.0,125.303,1000000.0,-1000000.0,-22.053328,SLD,EUR,JPY,20160406 12:39:20 EST,,0.0,19493.569504,-707480.0,125.303,19938.4,-22.053328,,
22,Paper,Paper,20.230144,USD,IDEALPRO,22.0,,,1.0,114.944,1000000.0,1000000.0,-20.230144,BOT,CHF,JPY,20160406 12:39:50 EST,,0.0,19473.33936,-1718987.2,114.944,19938.4,-20.230144,,
23,Paper,Paper,20.190016,USD,IDEALPRO,23.0,,,1.0,114.716,1000000.0,0.0,-2026.590016,SLD,CHF,JPY,20160406 14:29:09 EST,,-2006.4,17446.749344,-709486.4,114.944,17932.0,-2026.590016,,
24,Paper,Paper,20.191776,USD,IDEALPRO,24.0,,,1.0,114.726,1000000.0,1000000.0,-20.191776,BOT,CHF,JPY,20160406 14:30:10 EST,,0.0,17426.557568,-1719075.2,114.726,17932.0,-20.191776,,
25,Paper,Paper,21.996832,USD,IDEALPRO,25.0,,,1.0,124.982,1000000.0,0.0,2802.803168,BOT,EUR,JPY,20160406 14:47:24 EST,,2824.8,20229.360736,-619233.6,125.303,20756.8,2802.803168,,
26,Paper,Paper,20.174704,USD,IDEALPRO,26.0,,,1.0,114.629,1000000.0,0.0,-873.774704,SLD,CHF,JPY,20160406 14:47:25 EST,,-853.6,19355.586032,389501.6,114.726,19903.2,-873.774704,,
27,Paper,Paper,21.919216,USD,IDEALPRO,27.0,,,1.0,124.541,1000000.0,-1000000.0,-21.919216,SLD,EUR,JPY,20160407 02:54:08 EST,,0.0,19333.666816,-706459.2,124.541,19903.2,-21.919216,-9880052.09319,-9660096.8
28,Paper,Paper,20.105888,USD,IDEALPRO,28.0,,,1.0,114.238,1000000.0,1000000.0,-20.105888,BOT,CHF,JPY,20160407 02:54:09 EST,,0.0,19313.560928,-1711753.6,114.238,19903.2,-20.105888,2414619.00093,2835903.2
29,Paper,Paper,21.916752,USD,IDEALPRO,29.0,,,1.0,124.527,1000000.0,0.0,101.283248,BOT,EUR,JPY,20160407 02:55:10 EST,,123.2,19414.844176,-615916.0,124.541,20026.4,101.283248,12314106.0442,12516026.4
30,Paper,Paper,20.100784,USD,IDEALPRO,30.0,,,1.0,114.209,1000000.0,0.0,-275.300784,SLD,CHF,JPY,20160407 02:55:12 EST,,-255.2,19139.543392,389123.2,114.238,19771.2,-275.300784,19139.543392,19771.2
31,Paper,Paper,20.099552,USD,IDEALPRO,31.0,,,1.0,114.202,1000000.0,1000000.0,-20.099552,BOT,CHF,JPY,20160407 02:56:43 EST,,0.0,19119.44384,-615854.4,114.202,19771.2,-20.099552,15481810.6438,15683771.2
32,Paper,Paper,21.91816,USD,IDEALPRO,32.0,,,1.0,124.535,1000000.0,-1000000.0,-21.91816,SLD,EUR,JPY,20160407 02:57:14 EST,,0.0,19097.52568,-1711762.4,124.535,19771.2,-21.91816,5054402.96568,5475771.2
33,Paper,Paper,21.918688,USD,IDEALPRO,33.0,,,1.0,124.538,1000000.0,0.0,-48.318688,BOT,EUR,JPY,20160407 02:58:15 EST,,-26.4,19049.206992,-615828.0,124.535,19744.8,-48.318688,15481740.407,15683744.8
34,Paper,Paper,20.105888,USD,IDEALPRO,34.0,,,1.0,114.238,1000000.0,0.0,296.694112,SLD,CHF,JPY,20160407 02:58:48 EST,,316.8,19345.901104,389466.4,114.202,20061.6,296.694112,19345.901104,20061.6
