Date,Open,High,Low,Close,Volume,Change,Net
20150819,1.10305,1.11345,1.1018,1.11225,-1,0.00985,0.00893505079826
20150820,1.1121,1.1245,1.11075,1.12435,-1,0.0121,0.0108788491796
20150821,1.1241,1.1391,1.123,1.1391,-1,0.01475,0.0131186907991
20150824,1.13795,1.17155,1.137,1.1621,-1,0.023,0.020191379159
20150825,1.16115,1.16115,1.1397,1.1519,-1,-0.0102,-0.00877721366492
20150826,1.15215,1.1562,1.12925,1.1316,-1,-0.0203,-0.0176230575571
20150827,1.1319,1.1365,1.12035,1.1249,-1,-0.0067,-0.00592082007777
20150828,1.12485,1.131,1.1156,1.11895,-1,-0.00595,-0.00528935905414
20150831,1.11785,1.1263,1.11705,1.1212,-1,0.00225,0.00201081370928
20150901,1.12105,1.13325,1.1209,1.1316,-1,0.0104,0.00927577595433
20150902,1.13195,1.13195,1.1217,1.12285,-1,-0.00875,-0.00773241428066
20150903,1.12285,1.1244,1.10875,1.1124,-1,-0.01045,-0.00930667497885
20150904,1.11245,1.11945,1.109,1.11565,-1,0.00325,0.00292161093132
20150907,1.11655,1.1178,1.1122,1.1171,-1,0.00145,0.00129969076323
20150908,1.11685,1.12295,1.1153,1.12035,-1,0.00325,0.00290931877182
20150909,1.12055,1.1217,1.1132,1.12075,-1,0.0004,0.000357031284866
20150910,1.1208,1.1296,1.1172,1.1281,-1,0.00735,0.00655810840955
20150911,1.12785,1.135,1.12545,1.13415,-1,0.00605,0.00536299973407
20150914,1.1335,1.13735,1.12835,1.13175,-1,-0.0024,-0.00211612220606
20150915,1.13185,1.1329,1.1259,1.12695,-1,-0.0048,-0.00424121935056
20150916,1.1267,1.1321,1.12145,1.12935,-1,0.0024,0.00212964195395
20150917,1.12925,1.1442,1.1285,1.1436,-1,0.01425,0.0126178775402
20150918,1.1434,1.14605,1.12695,1.13,-1,-0.0136,-0.0118922700245
20150921,1.1291,1.13305,1.11815,1.11905,-1,-0.01095,-0.00969026548673
20150922,1.119,1.1208,1.11135,1.1121,-1,-0.00695,-0.00621062508378
20150923,1.1128,1.1214,1.11055,1.11855,-1,0.00645,0.00579983814405
20150924,1.1185,1.1296,1.1165,1.12305,-1,0.0045,0.00402306557597
20150925,1.1203,1.12135,1.11165,1.12,-1,-0.00305,-0.0027158185299
20150928,1.1196,1.1248,1.1147,1.1245,-1,0.0045,0.00401785714286
20150929,1.1247,1.1282,1.1194,1.12495,-1,0.00045,0.000400177856825
20150930,1.12525,1.1262,1.11575,1.1177,-1,-0.00725,-0.00644473087693
20151001,1.11795,1.12095,1.11355,1.1195,-1,0.0018,0.00161045003131
20151002,1.11915,1.1319,1.1151,1.122,-1,0.0025,0.00223313979455
20151005,1.12235,1.12895,1.1174,1.119,-1,-0.003,-0.00267379679144
20151006,1.11915,1.128,1.11725,1.1274,-1,0.0084,0.00750670241287
20151007,1.12755,1.1285,1.1212,1.1238,-1,-0.0036,-0.00319318786589
20151008,1.12385,1.13275,1.1235,1.1276,-1,0.0038,0.00338138458801
20151009,1.12775,1.13875,1.12675,1.13595,-1,0.00835,0.0074051081944
20151012,1.13645,1.1397,1.13555,1.1359,-1,-5.00000000001e-05,-4.4016021832e-05
20151013,1.1362,1.14115,1.13445,1.138,-1,0.0021,0.00184875429175
20151014,1.13835,1.14895,1.1378,1.14745,-1,0.00945,0.00830404217926
20151015,1.14775,1.14955,1.13635,1.1385,-1,-0.00895,-0.00779990413526
20151016,1.1381,1.13955,1.13345,1.13535,-1,-0.00315,-0.00276679841897
20151019,1.13655,1.13795,1.1306,1.1328,-1,-0.00255,-0.00224600343506
20151020,1.13285,1.13875,1.13245,1.1347,-1,0.0019,0.00167725988701
20151021,1.13485,1.1378,1.13345,1.134,-1,-0.0007,-0.000616903146206
20151022,1.1341,1.13515,1.11005,1.1109,-1,-0.0231,-0.0203703703704
20151023,1.1109,1.114,1.0997,1.10195,-1,-0.00895,-0.00805653074084
20151026,1.10095,1.10685,1.1002,1.10585,-1,0.0039,0.00353918054358
20151027,1.10555,1.1079,1.10305,1.10515,-1,-0.0007,-0.000632997241941
20151028,1.1045,1.1096,1.0897,1.0923,-1,-0.01285,-0.0116273808985
20151029,1.09225,1.09865,1.0903,1.09785,-1,0.00555,0.00508102169734
20151030,1.09805,1.1073,1.0966,1.10085,-1,0.003,0.00273261374505
20151102,1.10325,1.1053,1.10005,1.1016,-1,0.00075,0.000681291729118
20151103,1.1013,1.10305,1.09365,1.09665,-1,-0.00495,-0.00449346405229
20151104,1.09645,1.09685,1.08445,1.0866,-1,-0.01005,-0.00916427301327
20151105,1.087,1.0898,1.0834,1.08845,-1,0.00185,0.00170255843917
20151106,1.08825,1.0894,1.0706,1.0744,-1,-0.01405,-0.0129082640452
20151109,1.0738,1.079,1.072,1.0752,-1,0.0008,0.000744601638124
20151110,1.07515,1.07645,1.06745,1.07255,-1,-0.00265,-0.0024646577381
20151111,1.07245,1.0774,1.0706,1.0745,-1,0.00195,0.00181809705841
20151112,1.07475,1.08305,1.06915,1.0816,-1,0.0071,0.00660772452303
20151113,1.08135,1.08175,1.07145,1.07745,-1,-0.00415,-0.00383690828402
20151116,1.07405,1.07585,1.0675,1.0687,-1,-0.00875,-0.00812102649775
20151117,1.0685,1.0691,1.0631,1.06435,-1,-0.00435,-0.00407036586507
20151118,1.06455,1.0693,1.06175,1.0661,-1,0.00175,0.00164419598816
20151119,1.06625,1.07635,1.0656,1.07355,-1,0.00745,0.00698808742144
20151120,1.0739,1.0739,1.0641,1.0647,-1,-0.00885,-0.00824367751851
20151123,1.06405,1.0657,1.05925,1.06365,-1,-0.00105,-0.000986193293886
20151124,1.0637,1.06735,1.062,1.0644,-1,0.00075,0.000705119165139
20151125,1.06465,1.06895,1.0566,1.0625,-1,-0.0019,-0.00178504321684
20151126,1.06245,1.06275,1.06005,1.06115,-1,-0.00135,-0.00127058823529
20151127,1.06085,1.06385,1.0569,1.05925,-1,-0.0019,-0.00179051029543
20151130,1.05945,1.05955,1.0558,1.05665,-1,-0.0026,-0.00245456691055
20151201,1.0569,1.06375,1.05635,1.0634,-1,0.00675,0.00638811337718
20151202,1.0635,1.0635,1.0551,1.0616,-1,-0.0018,-0.00169268384427
20151203,1.06145,1.09815,1.0522,1.0942,-1,0.0326,0.0307083647325
20151204,1.0938,1.09565,1.08365,1.0885,-1,-0.0057,-0.00520928532261
20151207,1.0874,1.0888,1.07965,1.0838,-1,-0.0047,-0.00431786862655
20151208,1.0838,1.0903,1.08305,1.0892,-1,0.0054,0.00498246909024
20151209,1.08955,1.1043,1.08795,1.10255,-1,0.01335,0.0122567021667
20151210,1.1023,1.1025,1.09255,1.09415,-1,-0.0084,-0.00761870209968
20151211,1.0945,1.1031,1.0927,1.0995,-1,0.00535,0.0048896403601
20151214,1.0992,1.1049,1.0946,1.09925,-1,-0.00025,-0.000227376080036
20151215,1.09995,1.106,1.0905,1.09325,-1,-0.006,-0.00545826700023
20151216,1.09275,1.1012,1.08885,1.09135,-1,-0.0019,-0.00173793734279
20151217,1.09135,1.0915,1.0803,1.08265,-1,-0.0087,-0.00797177807303
20151218,1.08355,1.0875,1.08055,1.0867,-1,0.00405,0.00374082113333
20151221,1.08645,1.09395,1.08485,1.0915,-1,0.0048,0.00441704242201
20151222,1.09175,1.09845,1.09025,1.0957,-1,0.0042,0.00384791571232
20151223,1.0956,1.09575,1.08705,1.09125,-1,-0.00445,-0.0040613306562
20151224,1.09135,1.0968,1.0905,1.0965,-1,0.00525,0.00481099656357
20151228,1.0966,1.0993,1.09565,1.0969,-1,0.0004,0.000364797081623
20151229,1.0968,1.0992,1.08995,1.09205,-1,-0.00485,-0.00442155164555
20151230,1.09245,1.0944,1.09025,1.0934,-1,0.00135,0.00123620713337
20151231,1.0932,1.09375,1.08535,1.08665,-1,-0.00675,-0.00617340406073
20160104,1.08525,1.09465,1.07815,1.0832,-1,-0.00345,-0.00317489532048
20160105,1.08345,1.08395,1.0711,1.0748,-1,-0.0084,-0.00775480059084
20160106,1.075,1.08,1.07145,1.07805,-1,0.00325,0.00302381838482
20160107,1.0781,1.09405,1.07715,1.09355,-1,0.0155,0.0143778117898
20160108,1.0934,1.0934,1.08035,1.0932,-1,-0.00035,-0.000320058524987
20160111,1.09295,1.097,1.0848,1.086,-1,-0.0072,-0.00658616904501
20160112,1.08585,1.09005,1.082,1.0859,-1,-0.0001,-9.20810313075e-05
20160113,1.08605,1.0888,1.08055,1.0878,-1,0.0019,0.00174970070909
20160114,1.0882,1.09435,1.0835,1.08655,-1,-0.00125,-0.00114910829197
20160115,1.0868,1.0985,1.0855,1.092,-1,0.00545,0.0050158759376
20160118,1.0919,1.0928,1.08695,1.0894,-1,-0.0026,-0.00238095238095
20160119,1.0892,1.09395,1.08595,1.09085,-1,0.00145,0.00133100789425
20160120,1.09085,1.09765,1.08775,1.0892,-1,-0.00165,-0.00151258193152
20160121,1.0891,1.0922,1.0778,1.0875,-1,-0.0017,-0.00156077855307
20160122,1.0876,1.0877,1.07895,1.0801,-1,-0.0074,-0.00680459770115
20160125,1.0795,1.0857,1.079,1.08495,-1,0.00485,0.00449032496991
20160126,1.08505,1.0875,1.0819,1.0871,-1,0.00215,0.00198165814093
20160127,1.08675,1.0917,1.0851,1.0894,-1,0.0023,0.00211572072486
20160128,1.08945,1.0968,1.087,1.0941,-1,0.0047,0.00431430145034
20160129,1.0941,1.0949,1.08105,1.0832,-1,-0.0109,-0.00996252627731
20160201,1.08355,1.0913,1.0815,1.0889,-1,0.0057,0.00526218611521
20160202,1.0888,1.09405,1.08865,1.0921,-1,0.0032,0.002938745523
20160203,1.09185,1.1146,1.0904,1.1107,-1,0.0186,0.0170314073803
20160204,1.11005,1.12395,1.107,1.1209,-1,0.0102,0.00918339785721
20160205,1.12055,1.12555,1.11095,1.1158,-1,-0.0051,-0.00454991524668
20160208,1.11475,1.12165,1.1087,1.1194,-1,0.0036,0.00322638465675
20160209,1.1194,1.13385,1.11625,1.1295,-1,0.0101,0.00902269072718
20160210,1.12915,1.1312,1.1161,1.12945,-1,-4.99999999999e-05,-4.42673749446e-05
20160211,1.12895,1.1377,1.12745,1.13245,-1,0.003,0.00265616007791
20160212,1.1324,1.13345,1.12145,1.12585,-1,-0.0066,-0.00582807187955
20160215,1.12455,1.12545,1.11285,1.1157,-1,-0.01015,-0.00901541057867
20160216,1.116,1.11935,1.11245,1.1145,-1,-0.0012,-0.00107555794568
20160217,1.11445,1.11795,1.11065,1.11285,-1,-0.00165,-0.00148048452221
20160218,1.11265,1.115,1.10715,1.11075,-1,-0.0021,-0.0018870467718
20160219,1.11075,1.11395,1.1067,1.1137,-1,0.00295,0.00265586315553
20160222,1.1125,1.1125,1.10035,1.103,-1,-0.0107,-0.00960761425878
20160223,1.1031,1.1053,1.09905,1.102,-1,-0.001,-0.00090661831369
20160224,1.1019,1.1047,1.09575,1.1014,-1,-0.0006,-0.000544464609801
20160225,1.10175,1.105,1.0987,1.10185,-1,0.00045,0.000408570909751
20160226,1.10275,1.10685,1.0912,1.09415,-1,-0.0077,-0.00698824703907
20160229,1.0921,1.0963,1.08595,1.08735,-1,-0.0068,-0.0062148699904
20160301,1.0878,1.0894,1.08575,1.0872,-1,-0.00015,-0.000137950062078
