account,clientid,exchange,execid,expiry,orderid,permid,price,qty,side,symbol,symbol_currency,times
DU159913,5001,IDEALPRO,0001f4e8.56de12e7.01.01,,1,1742932877,0.9938,25000,SLD,USD,CHF,20160308  11:05:53
DU159913,7892,IDEALPRO,0001f4e8.56de12e9.01.01,,1,1742932878,0.9938,25000,SLD,USD,CHF,20160308  11:06:04
DU159913,4603,IDEALPRO,0001f4e8.56de17e1.01.01,,1,1742932879,1.1024,25000,SLD,EUR,USD,20160308  12:05:21
DU159913,9458,IDEALPRO,0001f4e8.56de17e3.01.01,,1,1742932880,1.1024,25000,SLD,EUR,USD,20160308  12:05:30
DU159913,7915,IDEALPRO,0001f4e8.56de17e5.01.01,,1,1742932881,1.425,25000,SLD,GBP,USD,20160308  12:05:31
DU159913,6642,IDEALPRO,0001f4e8.56de17e9.01.01,,1,1742932883,0.9939,25000,SLD,USD,CHF,20160308  12:05:53
DU159913,6636,IDEALPRO,0001f4e8.56de20f0.01.01,,1,63857055,1.42465,75000,BOT,GBP,USD,20160308  14:30:43
DU159913,7024,IDEALPRO,0001f4e8.56de20f1.01.01,,1,63857056,0.99355,75000,BOT,USD,CHF,20160308  14:30:44
DU159913,4936,IDEALPRO,0001f4e8.56de215b.01.01,,1,63857057,1.10235,25000,BOT,EUR,USD,20160308  14:37:32
DU159913,8782,IDEALPRO,0001f4e8.56de215e.01.01,,1,63857058,1.1022,25000,BOT,EUR,USD,20160308  14:37:43
DU159913,6643,IDEALPRO,0001f4e8.56de2161.01.01,,1,63857059,0.99335,25000,BOT,USD,CHF,20160308  14:37:53
DU159913,4423,IDEALPRO,0001f4e8.56de2166.01.01,,1,63857060,0.99335,25000,BOT,USD,CHF,20160308  14:38:06
DU159913,6200,IDEALPRO,0001f4e8.56de2168.01.01,,1,63857061,113.115,25000,BOT,USD,JPY,20160308  14:38:07
DU159913,4992,IDEALPRO,0001f4e8.56de216f.01.01,,1,63857062,113.11,25000,BOT,USD,JPY,20160308  14:38:18
DU159913,332,IDEALPRO,0001f4e8.56de2173.01.01,,1,63857063,1.33325,25000,BOT,USD,CAD,20160308  14:38:29
DU159913,4304,IDEALPRO,0001f4e8.56de2177.01.01,,1,63857064,1.33315,25000,BOT,USD,CAD,20160308  14:38:40
DU159913,2355,IDEALPRO,0001f4e8.56de228a.01.01,,1,2103548300,1.4249,25000,BOT,GBP,USD,20160308  15:02:21
DU159913,6120,IDEALPRO,0001f4e8.56de228f.01.01,,1,2103548301,1.4249,25000,BOT,GBP,USD,20160308  15:02:32
DU159913,3706,IDEALPRO,0001f4e8.56de2290.01.01,,1,2103548302,0.9935,25000,SLD,USD,CHF,20160308  15:02:33
DU159913,2637,IDEALPRO,0001f4e8.56de2292.01.01,,1,2103548303,0.99347,25000,SLD,USD,CHF,20160308  15:02:44
DU159913,8371,IDEALPRO,0001f4e8.56de2293.01.01,,1,2103548304,113.164,25000,SLD,USD,JPY,20160308  15:02:45
DU159913,496,IDEALPRO,0001f4e8.56de2295.01.01,,1,2103548305,113.17,25000,SLD,USD,JPY,20160308  15:02:56
DU159913,3107,IDEALPRO,0001f4e8.56de2700.01.01,,1,2103548434,1.102,25000,SLD,EUR,USD,20160308  16:02:10
DU159913,3271,IDEALPRO,0001f4e8.56de2702.01.01,,1,2103548435,1.102,25000,SLD,EUR,USD,20160308  16:02:20
DU159913,5543,IDEALPRO,0001f4e8.56de2706.01.01,,1,2103548436,1.42475,25000,SLD,GBP,USD,20160308  16:02:41
DU159913,9385,IDEALPRO,0001f4e8.56de2707.01.01,,1,2103548437,1.42475,25000,SLD,GBP,USD,20160308  16:02:41
DU159913,1103,IDEALPRO,0001f4e8.56de270a.01.01,,1,2103548438,113.005,25000,BOT,USD,JPY,20160308  16:02:52
DU159913,4321,IDEALPRO,0001f4e8.56de2719.01.01,,1,2103548439,113.005,25000,BOT,USD,JPY,20160308  16:03:07
DU159913,5648,IDEALPRO,0001f4e8.56de3106.01.01,,1,2103548650,0.99225,25000,BOT,USD,CHF,20160308  17:02:28
DU159913,7736,IDEALPRO,0001f4e8.56de310d.01.01,,1,2103548651,0.99225,25000,BOT,USD,CHF,20160308  17:02:38
DU159913,7990,IDEALPRO,0001f4e8.56de310e.01.01,,1,2103548652,112.85,25000,SLD,USD,JPY,20160308  17:02:40
DU159913,1463,IDEALPRO,0001f4e8.56de3117.01.01,,1,2103548653,112.855,25000,SLD,USD,JPY,20160308  17:02:55
DU159913,9476,IDEALPRO,0001f4e8.56de31ea.01.01,,1,2103548654,0.9915,25000,BOT,USD,CHF,20160308  17:07:25
DU159913,2727,IDEALPRO,0001f4e8.56de31ef.01.01,,1,2103548655,0.9915,25000,BOT,USD,CHF,20160308  17:07:36
DU159913,7251,IDEALPRO,0001f4e8.56de31f0.01.01,,1,2103548656,112.845,25000,SLD,USD,JPY,20160308  17:07:37
DU159913,9649,IDEALPRO,0001f4e8.56de31f6.01.01,,1,2103548657,112.85,25000,SLD,USD,JPY,20160308  17:07:48
DU159913,1217,IDEALPRO,0001f4e8.56de3c20.01.01,,1,2103548814,1.1032,25000,BOT,EUR,USD,20160308  18:02:07
DU159913,8139,IDEALPRO,0001f4e8.56de3c25.01.01,,1,2103548815,1.1031,25000,BOT,EUR,USD,20160308  18:02:22
DU159913,8521,IDEALPRO,0001f4e8.56de3c2b.01.01,,1,2103548816,0.99082,25000,SLD,USD,CHF,20160308  18:02:33
DU159913,2497,IDEALPRO,0001f4e8.56de3c30.01.01,,1,2103548817,0.9908,25000,SLD,USD,CHF,20160308  18:02:44
DU159913,8731,IDEALPRO,0001f4e8.56de4001.01.01,,1,2103548982,0.99175,50000,SLD,USD,CHF,20160308  18:22:53
DU159913,2482,IDEALPRO,0001f4e8.56de4002.01.01,,1,2103548983,112.915,50000,BOT,USD,JPY,20160308  18:22:54
DU159913,5492,IDEALPRO,0001f4e8.56de46e5.01.01,,1,2103548984,0.99145,25000,BOT,USD,CHF,20160308  19:02:27
DU159913,357,IDEALPRO,0001f4e8.56de46f1.01.01,,1,2103548985,0.99145,25000,BOT,USD,CHF,20160308  19:02:38
DU159913,6585,IDEALPRO,0001f4e8.56de470d.01.01,,1,2103548986,1.3339,25000,SLD,USD,CAD,20160308  19:02:59
DU159913,8614,IDEALPRO,0001f4e8.56de473a.01.01,,1,2103548987,1.3339,25000,SLD,USD,CAD,20160308  19:03:09
DU159913,7418,IDEALPRO,0001f4e8.56de52c5.01.01,,1,2103549164,0.99355,25000,SLD,USD,CHF,20160308  20:02:26
DU159913,8734,IDEALPRO,0001f4e8.56de52cb.01.01,,1,2103549165,0.9935,25000,SLD,USD,CHF,20160308  20:02:36
DU159913,3694,IDEALPRO,0001f4e8.56de52d4.01.01,,1,2103549166,0.743,25000,SLD,AUD,USD,20160308  20:02:49
DU159913,5079,IDEALPRO,0001f4e8.56de52d9.01.01,,1,2103549167,0.743,25000,SLD,AUD,USD,20160308  20:03:00
DU159913,4042,IDEALPRO,0001f4e8.56de64c8.01.01,,1,2103549536,1.4203,50000,BOT,GBP,USD,20160308  22:01:17
DU159913,3904,IDEALPRO,0001f4e8.56de7022.01.01,,1,2103549722,0.7466,50000,BOT,AUD,USD,20160308  23:01:19
